"value"
4.69068081905221e-07
5.21047644595945e-07
5.7878729850103e-07
6.42925345466053e-07
7.14170820460579e-07
7.9331132983661e-07
8.81221758180009e-07
9.78873940007644e-07
1.08734740322918e-06
1.20784130314065e-06
1.34168767887791e-06
1.49036617887805e-06
1.65552041813575e-06
1.83897614808169e-06
2.04276143994743e-06
2.2691291047407e-06
2.52058159767978e-06
2.7998986824013e-06
3.11016816076449e-06
3.45482000796441e-06
3.83766429031198e-06
4.26293328485537e-06
4.73532826646764e-06
5.26007147962396e-06
5.84296386940727e-06
6.49044920994865e-06
7.20968533923118e-06
8.00862328774565e-06
8.89609517575164e-06
9.88191185083308e-06
1.09769713451143e-05
1.21933793511124e-05
1.35445830480652e-05
1.50455197581629e-05
1.67127820760496e-05
1.8564801297076e-05
2.06220511720679e-05
2.29072742410859e-05
2.54457332482557e-05
2.82654904170166e-05
3.13977176731279e-05
3.48770412448942e-05
3.87419244501051e-05
4.30350929013332e-05
4.78040068301603e-05
5.31013857517947e-05
5.8985791270155e-05
6.55222744662309e-05
7.27830950264849e-05
8.08485200611361e-05
8.98077114431226e-05
9.97597114771209e-05
0.000110814537795023
0.000123094399581747
0.000136735048576555
0.000151887279784946
0.000168718598491258
0.00018741507200049
0.000208183386580046
0.000231253132340516
0.000256879341314482
0.000285345306791336
0.000316965715075397
0.000352090124288346
0.000391106828673551
0.000434447151121488
0.00048259021136938
0.00053606822258668
0.000595472374899223
0.000661459370893384
0.000734758685349121
0.000816180629456963
0.000906625308667487
0.00100709257320074
0.00111869307121679
0.00124266052683817
0.00138036537875586
0.00153332993019094
0.00170324517769232
0.0018919895048099
0.00210164944729845
0.00233454275940799
0.0025932440362545
0.00288061317552174
0.00319982699313344
0.00355441434240156
0.00394829512488679
0.00438582362422946
0.00487183664199894
0.00541170696769491
0.00601140277400213
0.00667755359390289
0.00741752360901273
0.00823949305932915
0.009152548674364
0.0101667841253601
0.0112934116090737
0.0125448857966621
0.0139350415179106
0.0154792467028723
0.0171945722716662
0.019099980850534
0.0212165364003797
0.0235676370751991
0.0261792738846081
0.0290803180199403
0.0323028400202522
0.035882464306563
0.0398587630036412
0.0442756934029711
0.0491820839029755
0.0546321737984797
0.0606862128866956
0.0674111275182651
0.0748812604564431
0.0831791927234325
0.0923966565192428
0.102635549305228
0.114009060262825
0.126642921580295
0.140676798400227
0.156265832793432
0.17358235882759
0.19281780769044
0.214184823928305
0.237919616194629
0.264284568495606
0.293571140799803
0.326103091077491
0.362240054388772
0.402381518586707
0.446971240586152
0.496502152019375
0.551521808509636
0.612638442803507
0.68052768867824
0.755940049955834
0.839709197192437
0.932761183761546
1.03612468321322
1.15094236108151
1.27848350685347
1.42015806574399
1.57753222539529
1.75234572980922
1.94653111191511
2.16223505738562
2.401842135874
2.66800116201748
2.96365447762304
3.29207047874499
3.65687974723575
