step,loss,loss_pde,loss_ic,loss_bc,grad_norm,residual_log_mean,residual_log_abs_mean,residual_log_abs_max,g_eval_min,g_eval_max,mu_eval_min,mu_eval_max,N_eval_min,N_eval_max,seconds_elapsed
842,880.5575696830836,73.28042094166346,26.025280189739934,781.2518685516802,1019.6830215065701,-1.8043233603011046,3.2796760264391733,36.90099462099997,0.0003086652703163592,2.7916137214637593,0.187059572329123,0.187059572329123,1.515162807070139e-23,2.292282645645282,36.655356500064954
843,1310.148483581339,35.56283866772337,30.897875483823597,1243.687769429792,3348.3457661178118,-0.7252698979857274,2.288113981609091,40.136940971032544,0.0006386578381834263,2.3484884135877246,0.187059572329123,0.187059572342006,1.4537018412198967e-23,28977191.66085031,36.68916089995764
844,804.2760350080175,0.8505049176435634,45.564255185816485,757.8612749045575,2996.2710597768773,0.8427383189422553,0.8537843316644392,1.1940406287231837,0.003441811946889431,3.6891376214466307,0.187059572329123,0.187059572329123,1.395254592294512e-23,1.4041416422287003e-23,36.72008110000752
845,829.3236104457908,20.86226493020425,51.24434305626545,757.2170024593211,2984.563020331981,-0.7183542474547813,1.9358303519427462,19.69196229135519,5.624059099140072e-05,2.7589757125040095,0.187059572329123,0.187059572329123,1.338934583316118e-23,1.1244317169015955e-14,36.754460900090635
846,1451.763195565392,138.6753141305448,46.598687060000756,1266.4891943748464,5854.252076767754,-4.030694480937013,5.145598831824991,44.48736292664697,0.00047274716256741345,3.227050607965551,0.187059572329123,0.18705957232952528,1.2848681506710781e-23,19467867.39510738,36.78656330006197
847,814.9989216596614,0.9920271692428245,62.64267857321998,751.3642159171986,3685.6679764697524,0.5789676738426264,0.7781612088612643,5.02388833459971,6.001558733892409e-05,2.1688194909618383,0.187059572329123,0.187059572329123,1.2336490581395216e-23,3.566919346471729e-22,36.81771390000358
848,954.8211846477288,100.28556111205903,64.11563083877175,790.419992696898,1826.0624984995247,-2.8893849111577596,4.11210770423391,40.56214245280482,0.0006416085242877539,3.72552329805457,0.187059572329123,0.187059572329123,1.1843228696144118e-23,1161.9997134948421,36.859106299933046
849,1002.4396512790938,140.1378630018776,58.55317133859617,803.74861693862,1043.4738456423563,-4.646112970373982,5.790077617169347,40.87045583841814,0.00023662831605232582,3.7203680393820675,0.187059572329123,0.187059572329123,1.1371342064458122e-23,9355.662030139307,36.891796600073576
850,1207.1621721961387,55.04000905549873,50.609178089569106,1101.512985051071,2110.499626444873,-1.1933022947015528,2.7267053398357968,44.98401713510647,1.4691713077878699e-05,3.2222682180665503,0.187059572329123,0.18705957232921736,1.0921083314893838e-23,17739766.8261711,36.92728490009904
851,874.7245957284093,72.3350822867635,50.69115410266986,751.6983593389759,2571.9056893381517,-2.634266749862091,3.6109937541220174,33.769250922449984,0.00017755738677256022,3.7156324962775593,0.187059572329123,0.187059572329123,1.0491091793592033e-23,0.00098943783790206,36.971200299914926
852,872.4381621793328,68.71548488978517,42.83957853514728,760.8830987544004,1769.0069783249469,-1.8511939650585,3.184405847725124,38.597496265125194,0.0,3.1260785074929642,0.187059572329123,0.187059572329123,1.0077851618363028e-23,66.57865644165582,37.010244000004604
853,925.4961989175195,114.02906752742442,32.042789827226756,779.4243415628682,1142.962452880255,-3.376019379400266,4.930358341299409,40.92804869568303,0.0003063885244581413,2.4262637090577304,0.187059572329123,0.187059572329123,9.681260487525755e-24,1606.9624033107036,37.04218270001002
854,844.6862972982478,71.78646469445545,22.068412434852007,750.8314201689403,868.3170363704853,-1.781952756284128,3.227036441768859,37.19303403146986,0.003216379844918113,2.8005687836617796,0.187059572329123,0.187059572329123,9.301389519519087e-24,0.008524251405730536,37.07720090006478
855,838.6820183373187,83.22728089520292,14.296047061105265,741.1586903810105,698.5426319513034,-2.7465291735429096,3.953850667229564,31.50552818030658,0.001148032090671297,3.1115936603084573,0.187059572329123,0.187059572329123,8.936449862828953e-24,1.9800297758559067e-07,37.11284049996175
856,741.1153646337548,0.5882154651963757,9.185293125024472,731.3418560435339,929.2695697368816,0.6806324913956954,0.6806324913956954,1.190860933220482,0.0005052288257816617,3.7211176160340615,0.187059572329123,0.187059572329123,8.58637789844178e-24,8.592680457542558e-24,37.144657500088215
857,735.8792897997572,0.7659580848412446,5.904497953802695,729.2088337611133,601.3480981136764,0.7963487158816547,0.7992612998189362,1.1939501695325012,0.00016690232467533178,3.635374431265041,0.187059572329123,0.187059572329123,8.248624878692965e-24,8.290341643549338e-24,37.177115299971774
858,732.3984227336316,0.7110417296513499,4.597056008656942,727.0903249953233,442.1085742227794,0.7361243192124047,0.7704644829311422,1.1948424765686605,9.43889177277557e-05,3.6793234393082344,0.187059572329123,0.187059572329123,7.923109362960365e-24,1.1819404037732588e-23,37.208375700050965
859,741.2674439619525,10.472127758974697,4.780169950697345,726.0151462522805,575.5362416591136,0.04151263740927144,1.404868639744602,18.309834638929726,0.0001783766989301161,3.7260575289196045,0.187059572329123,0.187059572329123,7.609980589207531e-24,7.433810114824836e-16,37.23828910011798
860,735.2772644486283,5.934192418817847,5.678122834910125,723.6649491949004,657.4649875951411,0.19348588531089655,1.29694052214302,14.297691608186392,0.0012298492074361497,2.9095125011572227,0.187059572329123,0.187059572329123,7.308467873585186e-24,2.1075853576405353e-19,37.26885999995284
861,727.9469189696084,0.725454099565806,6.670864246405289,720.5506006236374,647.013177612036,0.7142913599850775,0.7805588935374447,1.1966002031631933,0.0,3.6003144659464352,0.187059572329123,0.187059572329123,7.018997988515521e-24,7.13832775597958e-24,37.299240899970755
862,1434.3714609707908,19.875329944695963,7.4378774910066205,1407.0582535350882,5841.06689917154,-0.3841386519688081,1.9092883247844952,28.263845288603644,7.205083074220825e-05,3.4486004608029748,0.187059572329123,0.18706281833412908,6.740835540497718e-24,83124978.9049045,37.3295348000247
863,805.2355970883884,67.94438848995945,4.888056405082962,732.403152193346,1305.6864837567493,-1.819681523404506,3.054935805142653,34.87361423766062,0.0,3.4530684993155765,0.187059572329123,0.187059572329123,6.478248606284516e-24,0.01395176959161699,37.35967810009606
864,731.0699798384751,12.161683047119823,3.186100496463216,715.722196294892,520.6937090177454,-0.04902429581720781,1.4390705693503683,19.369055189399123,0.00011793238649372706,3.1418901691857837,0.187059572329123,0.187059572329123,6.2261626762448295e-24,7.493974959365408e-15,37.38678260007873
865,1924.3030318462104,262.35217772559884,3.194394369125498,1658.756459751486,12777.89705884393,-7.710970372144229,8.646903384439781,45.8049814593362,0.0010297325136077104,3.7071606183539174,0.187059572329123,0.18705957233335024,5.983311191797944e-24,7673837.563762324,37.41727350000292
866,729.9572615936934,0.7086438194918372,19.357507810811345,709.8911099633902,1807.4925871669989,0.7489614731248262,0.7724237186274271,1.1970310810197915,8.571886563652625e-05,3.7103932797223163,0.187059572329123,0.187059572329123,5.7567376194303715e-24,5.7940033210963766e-24,37.45119279995561
867,764.672547918983,0.8195978410211685,56.03390697711821,707.8190431008436,3565.6277029849853,0.8409688859584782,0.8612660094737175,1.1959781340003885,0.001945700318630339,3.673581302325717,0.187059572329123,0.187059572329123,5.536942169497417e-24,5.564831810102713e-24,37.482799499994144
868,800.6823634129894,0.6906113815824627,93.73868371840301,706.253068313004,4913.272831673111,0.5806589316166133,0.7066181293410232,3.6662066486967877,0.0015409892922650381,3.720001316782399,0.187059572329123,0.187059572329123,5.324090183885768e-24,4.2921501167098834e-23,37.518266200087965
869,867.6813002080893,47.956521512833476,108.71949517750723,711.0052835177486,4805.218144963133,-1.56447615991148,2.8028309987151356,30.397322765861453,0.0001520978697700584,3.1807384456389656,0.187059572329123,0.187059572329123,5.1183053311328554e-24,1.448217549908305e-05,37.55001250002533
870,937.5271345478488,96.83561579743329,96.77046760842946,743.921051141986,3340.4307694115937,-2.906322780811302,4.1246895407381095,38.38147871709846,0.00011707945560630179,2.1124871062497155,0.187059572329123,0.187059572329123,4.920466685346719e-24,81.4090330530394,37.581180799985304
871,771.9566710365012,0.8318356327650023,71.65035946246358,699.4744759412727,4137.926955951114,0.8245612520191514,0.8486420488762146,1.197014375834172,0.0011782435644692793,3.691207251703012,0.187059572329123,0.187059572329123,4.730438466940747e-24,4.739253187099439e-24,37.61029099998996
872,972.1209500872721,103.29454001398595,39.94078048594266,828.8856295873435,1020.8220844455166,-2.3963583599939726,3.6978544991165108,43.08342674268404,5.5365856522424095e-05,2.6918051180687166,0.187059572329123,0.187059572329123,4.546933033004538e-24,27849.76090268242,37.641415500082076
873,719.3604573055729,1.3128012814552525,22.4471470811402,695.6005089429775,1947.3986212239042,0.6389409184075215,0.8890573063003816,6.425618516792897,0.0001690126395557795,3.731948037886982,0.187059572329123,0.187059572329123,4.370900104941468e-24,3.6243473685991655e-22,37.67068940005265
874,703.8376453300145,0.81603972466396,9.834334035441595,693.187271569909,1140.612846469534,0.8453366305450757,0.8453366305450757,1.1934027533612157,1.531757746670026e-06,3.5691659065463766,0.187059572329123,0.187059572329123,4.200806527769149e-24,4.209765293059165e-24,37.700297200120986
875,696.121572548245,0.9424468571940672,3.793272014093539,691.3858536769574,560.4953885773798,0.6486774546323205,0.8320512068688392,5.161007995837513,0.0003403571314175638,3.41808390242333,0.187059572329123,0.187059572329123,4.036665221982354e-24,1.0681515561328476e-22,37.72902420000173
876,934.9236079439682,146.63664300229354,2.978435795508084,785.3085291461666,3985.8511023081164,-5.024776116409756,5.931961828749002,42.06341359773077,0.0002374664112413244,3.5509941381141417,0.187059572329123,0.187059572329123,3.8785192844951005e-24,1682.7400237244042,37.75868989992887
877,702.8434528147852,10.954006913290147,3.7406283520924677,688.1488175494026,608.8480151607165,-0.021210216693179594,1.4286050309403535,18.18001746765206,0.0002094865710336527,3.169528844574182,0.187059572329123,0.187059572329123,3.727614873682142e-24,1.016331141319308e-15,37.79245420009829
878,805.832125548385,79.14940831634314,4.647271154753683,722.0354460772882,2039.6353918247355,-2.2781336769465756,3.564463843948781,38.25844830297187,6.37917111327782e-05,3.688230621213462,0.187059572329123,0.187059572329123,3.582543957308244e-24,6.551807844615635,37.8235462999437
879,899.1844973612942,119.70809114439515,4.756365658650366,774.7200405582487,3288.5769747353866,-2.8581246790907904,4.1955026563765525,42.26876994264478,0.0037562785132344706,3.7317108263016605,0.187059572329123,0.187059572329123,3.443670093959617e-24,110.26729413163525,37.855170499999076
880,799.9396953831067,84.4802926032795,3.6875307041630863,711.7718720756642,1839.5182778965348,-2.312092822755039,3.5602427492164437,37.55611973946307,0.0003429821789068324,3.3291236747826334,0.187059572329123,0.187059572329123,3.3109601555794664e-24,1.0010832625678434,37.886674700072035
881,685.989666444242,3.684194116651203,2.8402752509377196,679.465197076653,433.9374383231431,0.2589696276496023,0.8756643369319718,14.27829919978951,1.3164192456081858e-06,3.731833275009069,0.187059572329123,0.187059572329123,3.1837475509600417e-24,7.963917525453509e-18,37.928291300078854
882,681.1998613166709,1.1883338529286993,3.042022397712549,676.9695050660297,459.33590900239477,0.5409320091462362,0.8233174307885295,5.673075487530972,0.00017594799612605933,3.7133447994670914,0.187059572329123,0.187059572329123,3.061115830784207e-24,1.3185145315572394e-22,37.97032120008953
883,679.5606190670289,0.806968422304307,4.109495663684564,674.6441549810401,608.1659815566096,0.8597151297935257,0.8597151297935257,1.1830482694037692,5.731775489888763e-05,2.7006838510674984,0.187059572329123,0.187059572329123,2.9427814907454184e-24,3.751281521726209e-24,38.003142999950796
884,678.7639090979127,0.6406995536447899,5.596530117156867,672.526679427111,773.6714979713995,0.679457617350257,0.7244426226499114,1.1886303650185308,0.0,3.5039568660565985,0.187059572329123,0.187059572329123,2.828565533637027e-24,2.839895320252661e-24,38.037533099995926
885,1027.9595038242337,101.6750717744086,6.947121630576992,919.3373104192482,4387.886039308461,-2.7722188965483765,3.9075649515843147,46.564228739647994,0.0,3.684962660204841,0.187059572329123,0.18705957232912301,2.7184919161182223e-24,339601.09139019274,38.07661410002038
886,682.5321958197063,0.7634686301716911,13.349372332533587,668.419354857001,1404.890869759123,0.783245136792484,0.8148968897658332,1.1940287763072586,0.00016918127258785942,3.4547977919167314,0.187059572329123,0.187059572329123,2.613327166981061e-24,2.6166038383597786e-24,38.111704600043595
887,784.2006986366819,79.56965558183924,19.668911175302636,684.96213187954,814.1125524774222,-1.929813598261472,3.3572162823389675,35.38744098634536,0.0003705131870906514,3.6048313839920483,0.187059572329123,0.187059572329123,2.5118686830497783e-24,0.045681865917505705,38.14642870007083
888,690.786413167929,0.8354729088713799,25.49722055579353,664.4537197032641,2141.8223743029794,0.799977467521905,0.8668201991853057,1.820439129792701,0.00019446010883775872,3.626396272592482,0.187059572329123,0.187059572329123,2.4144940944973053e-24,9.474923134869113e-24,38.184351900126785
889,690.0277958691073,0.996713301212389,26.737654794641248,662.2934277732537,2214.2463631457513,0.9304298492820317,0.9549627624308455,1.194339846349625,2.0235051489389533e-05,3.247061034527162,0.187059572329123,0.187059572329123,2.3205270730731518e-24,2.327549561571414e-24,38.21596650010906
890,920.7051732736317,138.141433921598,23.21349281336076,759.3502465386729,1328.101066795092,-4.106504796145511,5.506655557027621,42.31795082002312,0.00017972079933222668,2.604366247776786,0.187059572329123,0.187059572329123,2.229950390276993e-24,2957.885874095315,38.248704799916595
891,710.206123453914,27.053824249592953,22.678038782342842,660.4742604219782,1681.0658355018495,-0.6473474452438789,2.0983027911008425,23.760621795112176,0.0,1.6640751875743032,0.187059572329123,0.187059572329123,2.143432026637547e-24,4.9765019527410036e-11,38.283155400073156
892,910.7017739105709,111.93919978093227,19.22574726512851,779.5368268645101,1432.3505191712024,-2.4281292423266168,3.9444365852409145,43.72434977948513,0.00027757751069721476,3.0993712770935624,0.187059572329123,0.187059572329123,2.0601621611874524e-24,8637.10551884506,38.31764240004122
893,673.5416069330058,0.7803248346781351,18.581482341551435,654.1797997567762,1765.9516445220063,0.8477795095066619,0.8477795095066619,1.1884613240625468,0.0005304940645382353,3.39902506769061,0.187059572329123,0.187059572329123,1.9804865551838624e-24,1.9919318221410774e-24,38.35630750004202
894,949.7811824310094,102.37219288849234,15.242563326777143,832.1664262157399,2950.4155519816054,-2.345646997256847,3.6964279657767762,45.48613710256333,0.0002266378859283255,2.218054553766399,0.187059572329123,0.187059572329123,1.9036485262694258e-24,56580.96916924763,38.39389539998956
895,667.5851493704893,0.7326786523836436,16.713053889687572,650.139416828418,1652.0713060981202,0.7797540974886389,0.7991774016425747,1.1954026302957388,0.0006461079330422684,3.474464547748709,0.187059572329123,0.187059572329123,1.8301293924233006e-24,1.833343675572109e-24,38.425271899905056
896,1381.5405705323935,164.15561396723396,15.531130142798387,1201.8538264223612,8375.78547017776,-5.058433760983069,6.2420926849753,47.28091366874617,0.00010068258450644102,2.1411711401042908,0.187059572329123,0.18705957232925594,1.75923280531907e-24,3378621.007734076,38.459610200021416
897,915.3228786750983,181.074674729886,29.97813569624926,704.2700682489631,1240.4790079604165,-5.202310359869061,6.326563225962382,38.130452811606844,0.0011197383988916232,3.7339181482018886,0.187059572329123,0.187059572329123,1.6920828761429135e-24,0.9716330374543745,38.49169209995307
898,792.2797076382002,74.99561955700885,53.11116872372456,664.1729193574668,2390.562778501283,-1.944221878713264,3.2841133561633247,36.551282187708594,0.0,3.535406655150793,0.187059572329123,0.187059572329123,1.6279849814996598e-24,0.9469303808286476,38.52422220003791
899,736.3370184318109,20.620685904419695,71.6071849449464,644.1091475824447,3984.22418035534,-0.5257901172589456,1.857219103651424,23.145772297704276,3.797783675642957e-05,3.286578610942182,0.187059572329123,0.187059572329123,1.566342014992536e-24,1.1973861237122452e-11,38.556284999940544
900,714.464880466517,0.8366574436742223,73.34992585823477,640.278297164608,4314.399366464828,0.8140709466817029,0.8390080120391261,1.1969819607297978,0.0,3.5209052849616023,0.187059572329123,0.187059572329123,1.5068745945429882e-24,1.6155812444455494e-24,38.58624490001239
901,696.948855662125,0.8077133860209962,57.803476710846645,638.3376655652573,3715.8454073593593,0.7810935047674501,0.8038015806335065,1.1965881190198218,7.537401966015156e-05,3.696279816713899,0.187059572329123,0.187059572329123,1.4494674395166324e-24,1.913182370951213e-24,38.62935800012201
902,672.6901427173409,0.9737142262976426,35.18342240071232,636.5330060903309,2690.6569408282157,0.6115433801555525,0.7674260322908247,6.522785632149878,5.407174516674357e-06,3.7195853415104465,0.187059572329123,0.187059572329123,1.3940622911890095e-24,1.4883991671515018e-22,38.66161700012162
903,682.7088800119161,29.68605344516732,16.369495763503714,636.6533308032451,1247.7443063711435,-1.0102516377192414,2.386499102139998,23.65498711334559,0.0006089432842704967,3.716445204165462,0.187059572329123,0.187059572329123,1.3405986180341084e-24,1.885331146132204e-12,38.69950360013172
904,643.9690944848774,4.673816714388463,6.530765687945847,632.7645120825431,721.8861012777925,0.2650937515088538,1.1011348649650712,11.367731719761974,0.00022861124899959534,2.7002578961264634,0.187059572329123,0.187059572329123,1.2891589369662979e-24,1.766643609804754e-20,38.73274110001512
905,635.3677035431949,0.7706286953867317,4.079389026306912,630.5176858215012,407.1238542439826,0.7502536007033188,0.8056001589509096,1.1970612346010543,0.0006040393808449743,3.717730116276375,0.187059572329123,0.187059572329123,1.239621534117379e-24,3.161552467953533e-24,38.76346889999695
906,654.2865097596015,17.571312584083238,6.301668691252848,630.4135284842654,827.35995617817,-0.5379470617351292,1.710517379170603,18.317468242762324,0.0024179869804248494,3.535373016546324,0.187059572329123,0.187059572329123,1.1919643845990333e-24,5.2870708330360006e-18,38.794192200060934
907,1152.6066135052638,52.337167618228534,10.334254492071091,1089.9351913949642,6586.1941233070875,-1.2858271810885442,2.7860064646393297,45.87474438166532,0.00020431375593023965,2.697788281697926,0.187059572329123,0.18705957233435969,1.1462321381997083e-24,8053267.341639834,38.82412420003675
908,635.2667840528838,0.7544861978388044,9.882417350411888,624.6298805046332,808.0649363212419,0.7831331324465532,0.7895459716702627,1.1866821678459119,0.00030796228969549866,3.587076027467954,0.187059572329123,0.187059572329123,1.1028245255886132e-24,1.6396141912250343e-24,38.852795500075445
909,771.3782203364634,110.31780340087028,8.888745808091576,652.1716711275016,2481.9232369790384,-3.318905875567892,4.597745638195023,38.738487200872044,0.0,3.1850512369835786,0.187059572329123,0.187059572329123,1.0610798802517864e-24,1.7621267008166983,38.885860400041565
910,628.2881620668694,1.044315992556933,6.496886362520696,620.7469597117918,636.675213276398,0.9883447739295877,0.9883447739295877,1.1963985634630516,0.0006018672595045418,1.5995014938724061,0.187059572329123,0.187059572329123,1.0212191825346905e-24,1.0364259571764813e-24,38.9175583999604
911,624.420233071326,0.6947778873989308,4.661763446810678,619.0636917371164,504.0118106667855,0.7736764721388335,0.7838488972580644,1.1953611530982486,0.0023678430325663608,3.5277028335777607,0.187059572329123,0.187059572329123,9.828249124195707e-25,1.5429583834050022e-24,38.9462085000705
912,1112.3888784198712,73.60310973328029,3.6372140821218135,1035.1485546044692,5854.872001366389,-1.632374050573906,3.074407864758268,49.5888257057097,0.0013885876778204007,3.7295340694882526,0.187059572329123,0.18705957232913942,9.458062843348237e-25,2967842.285436348,38.97804070007987
913,1138.3693834847327,66.6534301797331,5.3786943855504115,1066.3372589194491,5279.236970702182,-1.6199192854048639,2.961110648429906,49.04329619758883,0.0008347312834959264,3.7253608467407373,0.187059572329123,0.18705957232953635,9.105343557353666e-25,5789801.12838991,39.008423699997365
914,634.8464134616431,0.894066409907637,20.798074557589516,613.154272494146,1944.7838768413055,0.8872560616008439,0.8872560616008439,1.1968295749082634,0.001140555004062828,3.7327416459883582,0.187059572329123,0.187059572329123,8.768529676738109e-25,8.779619518387356e-25,39.0391369999852
915,772.9530453250418,82.3676172899426,46.01264258489741,644.5727854502018,2054.2202229328473,-1.9547258155767102,3.5551812968872083,39.48607788507584,0.0,3.0541040335170506,0.187059572329123,0.187059572329123,8.442402415725563e-25,24.829938574470347,39.06797010009177
916,690.594215299126,8.379765748569662,72.22973558179383,609.9847139687624,4253.402381773762,0.13571126749433357,1.2991574106939972,15.303945836125028,0.0,2.911627921119503,0.187059572329123,0.187059572329123,8.128468647592945e-25,2.2714130626464026e-17,39.09958570008166
917,1348.4930872630428,278.22783577721225,81.8867078901811,988.3785435956494,5201.531857517187,-7.805820131632969,8.88571737005857,49.220560901482386,0.0014789406742495709,3.733382838740239,0.187059572329123,0.187059572329123,7.825266908945543e-25,478989.33129707817,39.132006800035015
918,728.9848345560587,5.426203337403106,117.40083500988777,606.1577962087678,5789.564269674553,0.2815630117924986,1.1856838581780154,14.330445007534246,0.00012324306023911435,3.6144761730966066,0.187059572329123,0.187059572329123,7.538550074932802e-25,2.730588714221471e-18,39.16206720005721
919,724.9553655915861,0.7993335399755291,120.27168899117372,603.8843430604368,5943.644066198967,0.8087153819738145,0.8328530428363677,1.1970926271907243,0.0002619437195170299,3.418035411785113,0.187059572329123,0.187059572329123,7.261499496160468e-25,7.535572936089059e-25,39.19227010011673
920,713.5537117595376,18.48892099006699,91.70136707060294,603.3634236988677,4790.315635735826,-0.3896719292955426,1.7329076198051823,21.695426199656126,0.000861488399537938,3.047341980297633,0.187059572329123,0.187059572329123,6.993666064489037e-25,3.915565132703065e-14,39.222727299900725
921,776.7367832732923,96.55234762933651,52.81994408889712,627.3644915550587,2007.6001017483588,-2.2626724910987046,3.679571905855496,39.15655985348039,0.00029245734143457103,2.9161987995246426,0.187059572329123,0.187059572329123,6.73511040654724e-25,9.625630186811003,39.25326250004582
922,623.9627769721278,0.7919451186030488,24.85772363502901,598.3131082184957,2146.7717499003916,0.8539228086288005,0.8539228086288005,1.1958749252951129,0.00011827745531059475,1.9265948220042628,0.187059572329123,0.187059572329123,6.486644384975455e-25,6.51162908639562e-25,39.28417140012607
923,605.972932639878,0.744727772212257,8.761563603233656,596.466641264432,990.1473457637303,0.7307281848491345,0.7819392574656252,1.196355986494769,0.0002684650828525814,3.7336914375050125,0.187059572329123,0.187059572329123,6.246108252329951e-25,6.281043760352519e-25,39.31503459997475
924,621.5891308046918,20.84816970586287,4.128285150340597,596.6126759484883,501.00627551754854,-0.5849111810761191,1.7238770871574183,23.32430993130841,0.001113780302601973,3.509468176189638,0.187059572329123,0.187059572329123,6.013668215066293e-25,2.0556550291216586e-13,39.34392759995535
925,1191.9299112904596,52.937130963926826,6.39717028827846,1132.5956100382543,6066.300608877538,-1.1921029828734155,2.6380281638643193,43.830897977386,0.0003501796718736738,3.7278545152567886,0.187059572329123,0.1870595725650088,5.789787361439236e-25,19960235.339264553,39.37419750005938
926,604.4505363172054,5.20605769431962,7.884337551782828,591.3601410711029,749.5563358171911,0.3012677982931692,1.1687272860476585,13.197690821992001,0.00046078987530378396,3.732079749428924,0.187059572329123,0.187059572329123,5.577080606858727e-25,8.253523253039632e-20,39.40339639992453
927,776.9721032692497,107.64166492188897,8.96134509626846,660.3690932510923,3471.736763683924,-2.429718169246486,3.8548381921058708,43.888580033694964,0.0,3.7096509815755527,0.187059572329123,0.187059572329123,5.372064547579003e-25,1174.1072233495313,39.432504599913955
928,596.0766154115674,0.830485303459,7.885683545632508,587.3604465624759,684.6048639974786,0.8668280932668204,0.8668280932668204,1.1968094421395132,0.0001916785948997135,3.6254709944681967,0.187059572329123,0.187059572329123,5.175782666093753e-25,5.561816053908559e-25,39.463239799952134
929,592.836578994835,0.6179002750520433,6.660634631839627,585.5580440879434,615.2858519736312,0.7030239988443681,0.7120099424786527,1.1968333331000538,3.448016263812165e-05,3.6121734202244986,0.187059572329123,0.187059572329123,4.986259186280085e-25,5.300394396769213e-25,39.49461830011569
930,589.9058430003677,0.7194697890100936,5.47705801959328,583.7093151917643,536.4655422669043,0.7187332647644533,0.7444093512992758,1.1961251591793145,0.0,3.7313707180923332,0.187059572329123,0.187059572329123,4.803415869031628e-25,4.825975678368167e-25,39.52799950004555
931,750.7694192705978,105.18389858574214,4.500838314863375,641.0846823699924,3128.1062911349914,-2.8853505422474863,3.8871704145142134,42.83878072183352,0.0004865766095220464,3.6210294251201676,0.187059572329123,0.187059572329123,4.626985711759621e-25,202.79112614398872,39.55703189992346
932,663.5167914995158,72.14390111447123,3.7236379334161933,587.6492524516283,839.6723671886748,-2.4507014539001153,3.83770289970259,31.62486101126339,0.00027401186149610124,2.8005834638854066,0.187059572329123,0.187059572329123,4.457821771658057e-25,1.3229183157910093e-05,39.58620640006848
933,597.5350965833335,13.787406436084584,4.6352531052156705,579.1124370420332,481.04102725632134,-0.10544774562811454,1.6529230192570563,18.09157503967921,0.0002904467796027016,3.690475786413373,0.187059572329123,0.187059572329123,4.295215585745872e-25,4.166716845403298e-16,39.615982899907976
934,1100.0252296778367,249.22136330037233,7.145577948003604,843.6582884294606,6773.038235985455,-8.916996391109109,9.720010410467223,48.51950595449572,0.0001143584615534432,2.846839523975093,0.187059572329123,0.187059572329123,4.138077338251659e-25,155801.77673249546,39.6469105000142
935,604.1506433041584,8.49684014015414,20.24118639139281,575.4126167726115,1764.0615022982572,-0.13958006829330677,1.3999065142219966,14.070894759241837,0.00011479521815599414,3.472873765082446,0.187059572329123,0.187059572329123,3.988847169487963e-25,1.3697765935703302e-18,39.67907409998588
936,616.9715950535206,5.4643722333344575,38.09116617039425,573.4160566497918,2779.1505430927605,0.24461350507584953,1.167152952131155,13.469351685676811,0.0010000089163753403,3.7233614286482277,0.187059572329123,0.187059572329123,3.844193752869667e-25,4.839059375556909e-20,39.71212140005082
937,625.3559781834041,2.022858860053425,51.934476562497366,571.3986427608532,3457.146106845917,0.5693385653648815,0.964057568574796,8.009651424348311,2.2918281287840486e-05,3.334870319759855,0.187059572329123,0.187059572329123,3.704075842906258e-25,2.9235226961045733e-22,39.742851899936795
938,653.1214027872043,27.05881799312693,54.61846447880667,571.4441203152707,3276.4698746423487,-0.9247114750195858,2.2299310576113855,23.5864488635998,0.0001170198874477571,3.4884660625089667,0.187059572329123,0.187059572329123,3.568416856330791e-25,3.496245849443248e-11,39.776409700047225
939,615.0398950652327,0.6996472717805169,46.69866477735311,567.641583016099,3265.390441404497,0.7384221134243487,0.7384221134243487,1.193940326958028,0.0,3.1842264044484123,0.187059572329123,0.187059572329123,3.4374373364813183e-25,3.441336035714337e-25,39.810713599901646
940,705.5567000028421,82.72284819464481,31.92884527070401,590.9050065374934,1282.102288102142,-1.978373092818709,3.5657069140565554,37.990424136760026,0.0,2.85913958999671,0.187059572329123,0.187059572329123,3.3107612562391e-25,1.787951967165069,39.84404070000164
941,584.4874791818544,0.9394855551735949,19.43842591774925,564.1095677089315,1858.2877076895977,0.9018701193867042,0.9250381043412095,1.1966817775995984,9.301002414553033e-05,3.0394939235131835,0.187059572329123,0.187059572329123,3.1889560460736904e-25,3.6242183617796655e-25,39.87772749993019
942,738.1992202224155,139.23705845130928,9.537250307492823,589.4249114636134,903.9434752941729,-5.206374432495986,6.231475407898614,37.42109908607618,0.0001131938673477953,3.483119625092952,0.187059572329123,0.187059572329123,3.0711725737909555e-25,0.2760268290367811,39.912517100106925
943,751.8503229587767,110.24702338268592,4.9914601126357665,636.611839463455,2151.3299086291313,-2.452483265230401,3.9083508325161103,43.484971532776484,0.000248252817201533,3.1818980179200036,0.187059572329123,0.187059572329123,2.9585207567990293e-25,243.77396219262917,39.94747400004417
944,850.0790014385361,109.06488125889182,3.5319955523094047,737.4821246273349,5059.545361049003,-2.373437983333419,3.6977111535601233,48.34224187332129,0.00040372271642794694,3.691244659880168,0.187059572329123,0.187059572329123,2.8504293942107215e-25,15251.036327356216,39.98692870000377
945,645.2923077984348,73.15751060217796,4.343489448259408,567.7913077479974,549.2474934194212,-1.7863255039269643,3.290922677759054,33.06067646288166,0.00023738492074894257,2.611377181550429,0.187059572329123,0.187059572329123,2.746826336392428e-25,0.00012435101024874047,40.022989799967036
