step,loss,loss_pde,loss_ic,loss_bc,grad_norm,residual_log_mean,residual_log_abs_mean,residual_log_abs_max,g_eval_min,g_eval_max,mu_eval_min,mu_eval_max,N_eval_min,N_eval_max,seconds_elapsed,w_pde,w_ic,w_bc,weighted_loss_pde,weighted_loss_ic,weighted_loss_bc,grad_pde_max_for_weighting,grad_ic_mean_for_weighting,grad_bc_mean_for_weighting,target_w_ic,target_w_bc
217,3238.716840467702,11.656716970373154,47.71958239783755,3828.3100545140683,844.7311093342709,-0.7501919960562557,1.6642542277300738,14.089505282883366,8.796900482051923e-06,3.695211276411903,0.187059572329123,0.18705957232912301,1.1213054206834588e-08,68910462.74449326,11.035557999974117,1.0,0.9497229726531833,0.8311081637959306,11.656716970373154,45.320383648642796,3181.739739848686,,,,,
218,3331.8900309213086,13.981843765957086,47.983995132882164,3937.3174602354898,998.6845779780544,-1.3196372527109297,2.106163833180695,14.020408999791423,1.978458709427436e-05,3.6846469042701364,0.187059572329123,0.1870595729136608,1.0408378533159587e-08,79853010.09884612,11.067521899938583,1.0,0.9497229726531833,0.8311081637959306,13.981843765957086,45.57150249737673,3272.3366846579747,,,,,
219,3250.1514520642795,9.381738860482768,52.05236757328014,3839.8544533152512,770.9155497575134,-0.4900895317989431,1.7144144305831666,11.061931157614634,0.00037619548318412743,3.6731133056316754,0.187059572329123,0.18705957232922266,9.669244020343262e-09,84836470.62509495,11.099874299950898,1.0,0.9497229726531833,0.8311081637959306,9.381738860482768,49.435329265331774,3191.334383938465,,,,,
220,3538.0376049704437,14.923637258695361,55.614743633571926,3841.2390286369605,818.4165543086234,-1.1811117787293355,2.14135040607614,13.877241928573358,0.0003338715413725851,3.6550882702044727,0.187059572329123,0.18705957232947554,8.980236881953777e-09,91314097.69071132,11.138590600108728,1.0,1.1016675318627267,0.9012313434673673,14.923637258695361,61.26895735397548,3461.845010357773,6.909946847526468,1.7324179717082206,3.0936757796903955,3.9886141568440525,2.233571757224667
221,3666.152955781978,20.590664477991105,59.08635575152633,3972.86312504519,1591.171467997764,-1.9218855164908988,2.6320505095044315,14.32767201312905,0.0,3.312588970086954,0.187059572329123,0.18705957312281535,8.347740563840937e-09,99039001.01462682,11.16800249996595,1.0,1.1016675318627267,0.9012313434673673,20.590664477991105,65.09351970754703,3580.46877159644,,,,,
222,3533.2381115149096,30.847581671832135,70.28363137646325,3800.313160389138,866.9420340762651,-2.829906925239891,3.299477386747003,14.876053224525823,1.9646261580866242e-05,3.2894793359016177,0.187059572329123,0.18705957232912898,7.754947474267598e-09,104787388.68135431,11.229086899897084,1.0,1.1016675318627267,0.9012313434673673,30.847581671832135,77.42919470885796,3424.9613351342196,,,,,
223,3542.6072683756556,16.253141666837085,79.13198486524084,3816.0867497341533,799.1838827027749,-1.0954669279968352,2.272636543142848,14.512385572279282,0.00043878946688957754,3.697212085742221,0.187059572329123,0.18705957232972542,7.1936919299852575e-09,113349998.32732014,11.265952199930325,1.0,1.1016675318627267,0.9012313434673673,16.253141666837085,87.17713845788852,3439.17698825093,,,,,
224,3550.1059075909893,28.591803167978853,87.24123153553224,3800.803530669288,813.668009466116,-2.518187333459532,3.311255923146204,14.141831685036099,0.00014671449731062935,3.711325923890865,0.187059572329123,0.18705957232942777,6.6814897726920765e-09,121772193.35226624,11.29991800012067,1.0,1.1016675318627267,0.9012313434673673,28.591803167978853,96.11083222241447,3425.403272200596,,,,,
225,3508.0586511018696,17.590298226104327,93.56022327069935,3758.6310298441836,941.3143303677573,-1.5985774464496596,2.320607616450611,14.901864456318329,0.0006105473282358928,3.560651215408793,0.187059572329123,0.187059572329123,6.196701815003935e-09,122204803.92281403,11.32767489994876,1.0,1.1016675318627267,0.9012313434673673,17.590298226104327,103.072260251157,3387.396092624608,,,,,
226,3494.0359070524755,12.493177808958324,96.20588200291546,3745.493160146526,956.9462291234687,-0.7687743231311716,1.7445123059759808,14.959718351354637,0.0008950303980640867,3.7336738785838466,0.187059572329123,0.187059572329123,5.750854081352133e-09,122690212.79545584,11.357778300065547,1.0,1.1016675318627267,0.9012313434673673,12.493177808958324,105.98689657682858,3375.5558326666887,,,,,
227,3500.7236642103626,14.240409135127333,95.30681427750882,3752.074155799568,884.9931328531803,-1.1911816221899723,1.982249584591779,14.76392224061495,8.24023365689347e-05,3.6841492190448037,0.187059572329123,0.18705957232920417,5.3345213144055265e-09,151052797.0523476,11.386179199907929,1.0,1.1016675318627267,0.9012313434673673,14.240409135127333,104.99642285480242,3381.486832220433,,,,,
228,3555.278135146284,20.851124742107732,92.10608948735695,3809.1847859188624,840.5635766965624,-2.0096434724062577,2.708259031065064,15.1855204118256,0.0,1.6245010013631092,0.187059572329123,0.18705957234792814,4.952843634522695e-09,163602989.94346505,11.416083700023592,1.0,1.1016675318627267,0.9012313434673673,20.851124742107732,101.47028827506398,3432.956722129112,,,,,
229,3493.1697175678532,16.98492211642628,91.58833688568157,3745.1925333857207,826.8798956579293,-1.3251039618259786,2.1392271503526312,14.786918403629095,0.0,3.7313098429037064,0.187059572329123,0.18705957233153417,4.587254132956595e-09,175542225.18232355,11.444593500113115,1.0,1.1016675318627267,0.9012313434673673,16.98492211642628,100.89989704426075,3375.284898407166,,,,,
230,3782.9294858707276,21.4390820990638,89.63333188653374,3798.1515675613746,918.1937607841618,-2.1583704221786166,2.6718452580053405,15.572862400067445,0.00020647952474427134,3.73313848542948,0.187059572329123,0.18705957233845394,4.269875711158024e-09,189020881.11452726,11.481431199936196,1.0,1.3237162026545826,0.9591089890060525,21.4390820990638,118.64909371612035,3642.8413100555435,12.058359506227621,2.17556208673985,5.85702920613831,5.542640947699847,2.0587842542410693
231,3755.83253788003,26.90259265161413,90.94433400820786,3762.3935320445103,804.5094452627976,-2.510682685668427,3.1446510022816656,15.60070823461666,0.0009534500251220102,3.627822335980046,0.187059572329123,0.18705957232968412,3.945138145638459e-09,202411629.1135905,11.51328600011766,1.0,1.3237162026545826,0.9591089890060525,26.90259265161413,120.38448846629493,3608.545456762121,,,,,
232,3692.9522432875638,22.426216493244926,93.35778347547316,3698.168671987635,987.385388694123,-2.0176211860810995,2.749237268346929,15.684617451496885,0.002079822636807546,3.5289274104701285,0.187059572329123,0.187059572329123,3.658432556675993e-09,203111563.00856155,11.542652999982238,1.0,1.3237162026545826,0.9591089890060525,22.426216493244926,123.57921063040206,3546.9468161639165,,,,,
233,3675.218027256011,14.962126418763225,92.15227474617335,3689.124470943659,1022.2563302105116,-1.0884918610544885,1.9872521040346056,15.576691333380841,0.0,3.70132142427567,0.187059572329123,0.1870595723291285,3.391307867958804e-09,232801962.5652892,11.572710199980065,1.0,1.3237162026545826,0.9591089890060525,14.962126418763225,121.98345919298637,3538.272441644261,,,,,
234,3680.1200076727882,31.9658804483646,87.41394665809544,3683.046358845906,961.4348396125894,-2.9056512334553313,3.480873645825468,15.466190990910617,4.323688194253841e-05,3.720161924650753,0.187059572329123,0.1870595723291274,3.147001940842624e-09,250330459.6599993,11.603369999909773,1.0,1.3237162026545826,0.9591089890060525,31.9658804483646,115.71125752930433,3532.4428696951195,,,,,
235,3652.8446008427027,12.02314399485569,80.24789244900867,3685.291308808604,903.634166781772,-0.6153258770899912,1.9051921918993864,13.208741668740728,0.002747091274419952,3.7173697272380113,0.187059572329123,0.18705957232912301,2.910835750382475e-09,264535644.38069353,11.636059700045735,1.0,1.3237162026545826,0.9591089890060525,12.02314399485569,106.22543546363511,3534.596021384212,,,,,
236,3601.0256202268993,3.602843306996085,72.08524735574916,3651.30804440895,1036.5283271168068,0.04809228230650492,1.0435319911348402,14.88522516270648,0.0,3.366067448751251,0.187059572329123,0.187059572329123,2.6954274484920246e-09,29329752.036198746,11.666862800018862,1.0,1.3237162026545826,0.9591089890060525,3.602843306996085,95.42040989716857,3502.0023670227347,,,,,
237,3622.143360137403,27.24820985964079,62.0684413863283,3662.497368918931,919.7956506945247,-2.36363316775201,3.0708270764407986,15.535983757558869,0.0019131520568561322,2.897170659808027,0.187059572329123,0.187059572329123,2.4963398218836517e-09,302847463.0290996,11.696926299948245,1.0,1.3237162026545826,0.9591089890060525,27.24820985964079,82.16100153659903,3512.734148741163,,,,,
238,3608.189391327227,26.2772589522622,52.01847896909469,3662.8313040489693,852.7168639716891,-2.4673926661440437,3.153152328845326,15.698863344360792,0.00044869772665463714,3.6469434405202383,0.187059572329123,0.18705957232912418,2.3095750078933295e-09,334073219.9996563,11.726954800076783,1.0,1.3237162026545826,0.9591089890060525,26.2772589522622,68.85770344883728,3513.0544289261275,,,,,
239,3873.4032396133434,13.991067201791484,43.37352583622597,3964.09373395195,2119.507235058442,-1.2390892736088872,2.126784734957664,14.675756877916918,6.177407187384076e-05,2.53272209913725,0.187059572329123,0.18705962658996392,2.1370025772148414e-09,370233877.4687092,11.754939700011164,1.0,1.3237162026545826,0.9591089890060525,13.991067201791484,57.41423891566947,3801.9979334958825,,,,,
240,3554.7241496684796,19.447280679315302,44.20373493878756,3703.5293379445225,970.9512808613077,-1.6249450367244667,2.4755157678485142,15.661954608068118,4.855067698263105e-05,2.5443249057264206,0.187059572329123,0.18705957245736804,1.981080774338438e-09,395906851.52360404,11.792116800090298,1.0,1.3662512590841562,0.9382627065677307,19.447280679315302,60.39340851634081,3474.8834604728236,3.094841949115532,1.4232971309799218,5.708109636396741,2.1744173312460577,0.5421833402396172
241,3636.849878891799,14.24625603537637,47.250688756973574,3792.1653338065057,1088.9035818671864,-1.1259981423971066,1.9939385202552316,15.189045174289063,0.0,3.4772712370997474,0.187059572329123,0.18705958990904994,1.8362614605017364e-09,428110566.7939886,11.821314699947834,1.0,1.3662512590841562,0.9382627065677307,14.24625603537637,64.55631300680874,3558.047309849614,,,,,
242,3463.7464069287603,15.301877309537497,53.425148616145755,3597.5557052708996,956.4327952448746,-1.0445635037148184,1.8330581295092612,15.842731244816616,0.0007631260571483167,3.7227855216381776,0.187059572329123,0.187059572329123,1.703927445446325e-09,248637182.1804135,11.85632980009541,1.0,1.3662512590841562,0.9382627065677307,15.301877309537497,72.9921765635673,3375.4523530556553,,,,,
243,3486.815263343204,20.515418253307757,57.32678715336105,3610.9045219925283,873.9377100409248,-1.7888401638298883,2.5691141403602833,15.680284481235242,0.0002784007961690732,3.438532538496726,0.187059572329123,0.18705957232912393,1.5806377045794966e-09,479843066.5769527,11.887383900117129,1.0,1.3662512590841562,0.9382627065677307,20.515418253307757,78.32279512752898,3387.9770499623673,,,,,
244,3485.9617038492274,11.915580771778222,59.51205114163761,3615.9784296292855,810.6214217312945,-0.7635773852050435,1.85507833625002,14.901507290986496,0.0,2.7437197104355833,0.187059572329123,0.18705957233316697,1.466240874711809e-09,526202877.92960227,11.917205899953842,1.0,1.3662512590841562,0.9382627065677307,11.915580771778222,81.30841480294309,3392.737708274506,,,,,
245,3479.6197580550206,22.13744280882703,60.95957899125417,3596.2169124672314,856.741393108602,-2.0411352980804733,2.7416175350627316,14.792617363169866,0.00020355365147307208,3.7338905000797893,0.187059572329123,0.18705957232918963,1.3606485780961151e-09,560638851.8556465,11.947244900045916,1.0,1.3662512590841562,0.9382627065677307,22.13744280882703,83.28610155004108,3374.1962136961524,,,,,
246,3443.0526140735,8.141995614631176,60.87511979520404,3572.2829927375133,918.8315417163649,-0.37774496238224425,1.5699800560015187,14.626165736569932,0.0004435981999253921,2.698568794542364,0.187059572329123,0.18705957232912307,1.2617431520132054e-09,589403728.7666436,11.97633480001241,1.0,1.3662512590841562,0.9382627065677307,8.141995614631176,83.17070906709637,3351.7399093917725,,,,,
247,3426.0115139469144,11.300403098041915,58.93064131910518,3553.58581835238,961.9475675879629,-0.503014934916716,1.6284572672965223,15.82385726141599,0.0009400544740235453,2.5914748575023276,0.187059572329123,0.187059572329123,1.1694996482047451e-09,534128149.0542955,12.006969300098717,1.0,1.3662512590841562,0.9382627065677307,11.300403098041915,80.51406290086425,3334.1970479480083,,,,,
248,3415.1555286848984,13.725735604078109,55.10759144630465,3544.9975295827303,944.9487978712799,-0.9317843495328776,1.8773476267532134,15.68741516177768,0.0002134140518640082,2.7755224130336584,0.187059572329123,0.187059572329123,1.0842880139736533e-09,603873694.1892747,12.03675840003416,1.0,1.3662512590841562,0.9382627065677307,13.725735604078109,75.29081619860901,3326.1389768822114,,,,,
249,3655.0335753614545,26.73132320702162,50.06806162384899,3794.1364129705676,2636.7548750683914,-2.51661085741711,3.270948298996755,15.09278213987338,1.6056314159275387e-05,2.4186965142990733,0.187059572329123,0.18705957244755916,1.0062204203421952e-09,759065401.0235113,12.06669900007546,1.0,1.3662512590841562,0.9382627065677307,26.73132320702162,68.4055522334868,3559.896699920946,,,,,
250,3611.841125925267,16.36071843495442,54.98740939035344,3804.067192302492,2144.7053534850975,-1.2986449531288202,2.2602217301516294,15.27246336640669,0.00034749114364228395,3.717463057824422,0.187059572329123,0.18705957253347266,9.334676275560145e-10,815566711.7142739,12.103499500080943,1.0,1.5429106342309404,0.9228648105629904,16.36071843495442,84.8406586971866,3510.6397487931263,8.131036037479873,1.6595851958618577,12.900165462775112,4.89943876201984,0.6303047864729253
251,3446.067634846657,29.4755886750909,67.25816435942193,3589.711809600355,740.117938569652,-2.398536764299293,3.1859020784392076,15.755684102791863,0.00012144720817646587,1.788699166710466,0.187059572329123,0.18705957235858622,8.68727968414902e-10,872445438.0423483,12.47507270006463,1.0,1.5429106342309404,0.9228648105629904,29.4755886750909,103.77333702900452,3312.818709142561,,,,,
252,3399.0921165225222,19.067773838166023,80.91795443425539,3527.2502895648613,953.7469001911707,-1.229727116437456,2.3202878272633654,15.518178167023223,0.00041436360246129705,3.7191969682058104,0.187059572329123,0.18705957232912376,8.083178883402292e-10,909810402.7802197,12.506330700125545,1.0,1.5429106342309404,0.9228648105629904,19.067773838166023,124.84917239682733,3255.175170287529,,,,,
253,3413.045808677744,33.37386280027644,91.71523015084175,3508.816789732578,1040.8564096554446,-2.77259874659554,3.4695121715669615,15.781787402172068,3.7453711642064513e-06,3.72541308462748,0.187059572329123,0.187059572329123,7.520381106756716e-10,949619864.5616547,12.536024699918926,1.0,1.5429106342309404,0.9228648105629904,33.37386280027644,141.50840392067192,3238.1635419567956,,,,,
254,3381.1313836764934,7.916534957355695,98.40904773780515,3490.628795884792,1114.7739676645474,-0.045077591976601036,1.3564392754856363,16.275701637753,0.0006588531546279849,3.722748072765945,0.187059572329123,0.187059572329123,6.999798080583028e-10,473245140.1039917,12.569012199994177,1.0,1.5429106342309404,0.9228648105629904,7.916534957355695,151.83636625919985,3221.378482459938,,,,,
255,3389.0877502594903,19.8667742778281,100.57692376109404,3482.6766975671358,1129.0858881574836,-1.2042211674591323,2.174249339125651,16.29005115519762,0.0003463433940262342,3.733829664059045,0.187059572329123,0.187059572329123,6.515390759564418e-10,264250897.0453255,12.601221800083295,1.0,1.5429106342309404,0.9228648105629904,19.8667742778281,155.18120522922655,3214.0397707524357,,,,,
256,3428.069207865959,24.362238520605274,98.42110033377016,3523.6493685612395,786.16422551818,-1.9478752171131244,2.763175138272036,16.553940808345725,0.0001563999420958473,2.6488801573086187,0.187059572329123,0.1870595723294934,6.066238760980057e-10,1219680709.5207374,12.63247220008634,1.0,1.5429106342309404,0.9228648105629904,24.362238520605274,151.85496233768433,3251.8520070076693,,,,,
257,3382.6618480237917,12.767817048440408,95.06580447966306,3492.619886899413,902.4658660225884,-0.8674421043908829,1.8655588679674315,16.073929211435015,0.0001620717907361638,3.7337685705533135,0.187059572329123,0.1870595723293313,5.649029123920218e-10,1302783217.1346557,12.666035300120711,1.0,1.5429106342309404,0.9228648105629904,12.767817048440408,146.67804068339152,3223.2159902919598,,,,,
258,3492.366979716105,16.690823005257226,89.72403901765,3616.174270127921,855.1665279573806,-1.3478623268274312,2.2041376683799636,15.874086679333724,0.0,3.121815819933121,0.187059572329123,0.18705957454301173,5.26131667004265e-10,1420518659.1043346,12.700606500031427,1.0,1.5429106342309404,0.9228648105629904,16.690823005257226,138.43617394648402,3337.239982764364,,,,,
259,3385.105063774171,17.002281200698786,87.63239649854442,3503.106618769558,768.056665594487,-1.1482769710156508,2.209054941873093,15.900896190592574,4.4778352261833076e-05,3.7336731396428764,0.187059572329123,0.18705957233143844,4.904768739597565e-10,1498641911.7710958,12.735151899978518,1.0,1.5429106342309404,0.9228648105629904,17.002281200698786,135.2089564607464,3232.893826112726,,,,,
260,3812.97746321756,19.355779050778327,84.7047343874603,3463.438881397376,1011.9913532443072,-1.4002760424635434,2.2957175445493885,16.324806942145578,0.0008151241864563716,3.7174370082654073,0.187059572329123,0.1870595723291241,4.573147105730549e-10,1556183995.523979,12.779696800047532,1.0,1.6259127087329557,1.0555691338088038,19.355779050778327,137.72250413042113,3655.8991800363606,7.23627270823448,2.259250974561764,2.0230280344718765,3.202952124271244,3.5769512754792605
261,3875.1166782755354,18.6550210621866,79.82725689826458,3530.4835906599983,920.8920100247474,-1.6175732550501842,2.4526217781373307,15.978475232783405,0.0001563598070848382,3.0688294081339698,0.187059572329123,0.18705957237289936,4.259244899527417e-10,1723978899.6625812,12.814516300102696,1.0,1.6259127087329557,1.0555691338088038,18.6550210621866,129.79215149417888,3726.66950571917,,,,,
262,3756.046114427605,4.615158764159448,77.64060911526362,3434.350234842889,1086.2954033035685,0.04984801552280246,1.1296429682147229,13.091310400829022,0.00010685840869829877,3.497381045769627,0.187059572329123,0.1870595723291231,3.965694777893507e-10,1761559739.8574946,12.853621399961412,1.0,1.6259127087329557,1.0555691338088038,4.615158764159448,126.23685307427488,3625.1941025891706,,,,,
263,4003.2677632509804,23.365924835745602,73.12956450422944,3657.7419957062216,1996.8733528571877,-2.1291995393105494,2.7129722016994506,16.216478372003515,0.001660069376235196,3.367607971991036,0.187059572329123,0.18705957233083242,3.6884414819633083e-10,1952415102.3864894,12.888776700012386,1.0,1.6259127087329557,1.0555691338088038,23.365924835745602,118.90228831153308,3860.9995501037015,,,,,
264,3769.644312042076,15.560625683769386,76.66988134666428,3438.3585457862755,972.5611796012918,-1.3581289644677497,2.1966255738122324,15.261819594279183,0.00044248784452575324,3.7326074837800705,0.187059572329123,0.18705957232912301,3.436633473827368e-10,1987199061.9733694,12.925401299959049,1.0,1.6259127087329557,1.0555691338088038,15.560625683769386,124.65853445858923,3629.425151899717,,,,,
265,3753.423326419396,12.249774702849276,78.13639666590761,3423.8691485056997,985.0173548241164,-0.8436687760078155,1.6626714084921697,16.312556472567714,2.7793936104435202e-05,3.3691299994933908,0.187059572329123,0.1870595723291494,3.1924923104467813e-10,2213637466.137366,12.960199600085616,1.0,1.6259127087329557,1.0555691338088038,12.249774702849276,127.04296035369853,3614.130591362848,,,,,
266,3880.648466589691,9.772129780292376,77.55085170721323,3547.645816369496,1024.4131908472277,-0.7913176293980151,1.7588363930654751,13.507623101702052,9.352640108647309e-05,3.487514855386873,0.187059572329123,0.18705957358720324,2.9675760878606336e-10,2448064641.9827104,12.99418170005083,1.0,1.6259127087329557,1.0555691338088038,9.772129780292376,126.09091536382282,3744.7854214455756,,,,,
267,3771.3697480195706,7.61559653855305,79.82838893793901,3442.654813405493,826.3663254628005,-0.2915589314709525,1.3005401021582361,14.77494000547287,0.0,3.5598147894521275,0.187059572329123,0.18705957234942122,2.757795087237851e-10,2599368720.6172395,13.036908299895003,1.0,1.6259127087329557,1.0555691338088038,7.61559653855305,129.79399209187233,3633.9601593891452,,,,,
268,3836.823212930814,19.839656199875517,82.20989105164273,3489.4137504722485,968.0696574377542,-1.5980666993310209,2.4703110799497883,15.953259582701971,9.308608653030293e-06,3.422016381307408,0.187059572329123,0.1870595724643312,2.5631333135307187e-10,2800442186.1999,13.07542119990103,1.0,1.6259127087329557,1.0555691338088038,19.839656199875517,133.6661066444176,3683.3174500865207,,,,,
269,3740.0755195206784,33.30148281701023,86.97882187798591,3377.660401983132,1144.7580509671393,-2.683373236753299,3.364698291049575,16.191440104696216,0.0002925127544820272,3.025995750105945,0.187059572329123,0.187059572329123,2.381488550139021e-10,2438145250.335146,13.110020499909297,1.0,1.6259127087329557,1.0555691338088038,33.30148281701023,141.41997188203734,3565.354064821631,,,,,
270,4062.65641869223,21.826339117456317,87.96511748589597,3365.810989120519,1186.9625036748066,-1.6118534942411615,2.5181249245124797,16.19440370848794,7.20092418874177e-05,3.2197097343085908,0.187059572329123,0.187059572329123,2.2113241843070072e-10,2938207509.527153,13.153883300023153,1.0,1.6330057918742766,1.1578732572430432,21.826339117456317,143.64754633736933,3897.1825332374046,4.1428659508180035,2.343549050981847,1.3356967454008426,1.7677743715593746,3.1016516024935954
271,4059.2951988192185,10.820897918075143,85.7195505609777,3375.5799729449964,1053.9842913993446,-0.8765367057478488,1.590981352241226,14.969324313016745,4.7422499482550895e-06,2.8911736285826755,0.187059572329123,0.18705957232917675,2.0508013181368664e-10,3357477407.972359,13.185374299995601,1.0,1.6330057918742766,1.1578732572430432,10.820897918075143,139.98052254293648,3908.493778358207,,,,,
272,4025.0184271412454,14.202665370737055,81.76932297775309,3348.6272867051266,1165.6577291368144,-0.9959689190987446,1.7858177869811922,15.501263491632347,8.657936620449364e-05,3.7321017900784437,0.187059572329123,0.187059572329123,1.9001331781696756e-10,3188209587.4366913,13.214335900032893,1.0,1.6330057918742766,1.1578732572430432,14.202665370737055,133.52977802030918,3877.285983750199,,,,,
273,3997.920421842275,18.169200086958117,75.69905678278423,3330.3595185981476,1192.3753048179265,-1.016426649183478,1.9915032494374654,15.338688796610557,1.6247549589541027e-05,3.667898633950223,0.187059572329123,0.187059572329123,1.7586542089311952e-10,785834369.2088506,13.24315349990502,1.0,1.6330057918742766,1.1578732572430432,18.169200086958117,123.61699816570639,3856.1342235896104,,,,,
274,3992.0023847718585,14.53867710427263,68.09061678011605,3339.1144599877525,1043.854537985353,-0.8250360192933276,1.9242271286237076,15.751501048968256,0.0003213140985051863,3.6944887610493575,0.187059572329123,0.18705957232912307,1.626116035223629e-10,3952392864.282643,13.272905299905688,1.0,1.6330057918742766,1.1578732572430432,14.53867710427263,111.19237157422133,3866.2713360933644,,,,,
275,4050.363666217727,21.716318343517326,60.72037362887484,3393.713950531865,1035.9589075024312,-1.7189885224488626,2.6204540027070222,15.769232778220784,0.00011895726544289276,3.193930115819658,0.187059572329123,0.18705957233838352,1.5026168248779534e-10,4565160518.762316,13.301259800093248,1.0,1.6330057918742766,1.1578732572430432,21.716318343517326,99.1567218207227,3929.4906260534867,,,,,
276,4042.1716863779593,16.70776333242621,56.569035581518385,3396.8194149893884,1150.3648548385117,-1.26000920918065,2.0799475537236374,15.29240565105305,0.0005777242447914319,3.714671465489475,0.187059572329123,0.18705957233053744,1.388741197839533e-10,4853302614.1650305,13.329815200064331,1.0,1.6330057918742766,1.1578732572430432,16.70776333242621,92.37756274536156,3933.0863603001717,,,,,
277,4527.343018740048,21.43463890615448,55.13890229155655,3813.7734034453824,4191.916868659768,-1.9380980485188344,2.844230221567855,12.902325084916088,0.00033589544015568545,3.6388958915810017,0.187059572329123,0.18705959814054335,1.281700914908328e-10,5441079167.128951,13.358974300092086,1.0,1.6330057918742766,1.1578732572430432,21.43463890615448,90.04214679970167,4415.866233034192,,,,,
278,4153.610665991519,23.70990707037077,63.73236986897274,3476.9137335298196,1616.0788373033074,-2.0022176633860984,2.9379986214800122,15.469843839102365,0.0006596593556544295,2.356179584517073,0.187059572329123,0.18705957235621432,1.1855113734703525e-10,5708997303.784238,13.393560500117019,1.0,1.6330057918742766,1.1578732572430432,23.70990707037077,104.07532912590612,4025.8254297952426,,,,,
279,3986.8375370614162,14.431618167548276,77.50368780534802,3321.470570080589,927.2162257254967,-0.6796184547320873,1.9740824949025317,15.764688246747674,0.00033881783645797747,3.391792578170513,0.187059572329123,0.18705957232917797,1.0968832028815969e-10,5953400928.435511,13.42371129989624,1.0,1.6330057918742766,1.1578732572430432,14.431618167548276,126.56397107774906,3845.841947816119,,,,,
280,4125.652341378689,33.8180623970207,91.93003660650979,3416.9008646863863,1275.5072499538232,-3.011033973116789,3.6226977095242074,15.807158152582728,0.00030885106115018796,3.682194685807892,0.187059572329123,0.18705957233251141,1.0140751925908548e-10,6580366844.928365,13.465080900117755,1.0,1.7265242553534477,1.1510766617883694,33.8180623970207,158.71943799666948,3933.1148409849984,8.546183978259004,2.4394145155280853,8.362695172020983,3.503375061457697,1.0219413481495676
281,3989.3720722504013,16.5389483411525,110.86512436077042,3285.117249925473,1132.7509198444711,-1.0846776071088085,2.0671552435333336,15.914041779761043,0.00044671440941376067,3.7299508717469525,0.187059572329123,0.18705957232912365,9.377661425897726e-11,6688508316.044046,13.495507899904624,1.0,1.7265242553534477,1.1510766617883694,16.5389483411525,191.41132628164652,3781.4217976276022,,,,,
282,3965.778542352738,7.2214582144751756,126.60499422775791,3249.10634965403,1422.3830159836218,-0.20373264086246748,1.2260503896757142,15.632410519049131,0.0004641383509030039,3.485334355990117,0.187059572329123,0.187059572329123,8.669136097095045e-11,1513997986.6877792,13.525217599933967,1.0,1.7265242553534477,1.1510766617883694,7.2214582144751756,218.58659338310727,3739.9704907551554,,,,,
283,4063.2050080169793,23.80935554183332,136.33267617371885,3304.744250790273,964.667068769999,-1.728164996126765,2.7886390266990033,14.721362423993483,0.0006494904997944237,3.702124292015313,0.187059572329123,0.18705957232912562,8.015686732000025e-11,7841937830.00983,13.55635410011746,1.0,1.7265242553534477,1.1510766617883694,23.80935554183332,235.38167221117266,3804.0139802639733,,,,,
284,3999.4434683259506,12.130107999747668,143.32192622903497,3249.0143380696804,1308.8611528491085,-0.8891475942884562,1.902134003714516,15.189804573362629,0.0004965720813828525,3.338150804876273,0.187059572329123,0.187059572329123,7.408391972333565e-11,7828379235.571097,13.585078800097108,1.0,1.7265242553534477,1.1510766617883694,12.130107999747668,247.44878195840636,3739.8645783677966,,,,,
285,3981.7372289872956,14.276266229863795,144.9527972690739,3229.3213525985534,1433.3101503615046,-0.7814214094460726,1.8040678680850055,16.287371693017246,0.00012935041961954774,3.6170192103604353,0.187059572329123,0.187059572329123,6.844248896925794e-11,7787518436.7115965,13.613290100125596,1.0,1.7265242553534477,1.1510766617883694,14.276266229863795,250.26452036638707,3717.196442391045,,,,,
286,3988.6293958056895,22.497940160341873,140.8866138722834,3234.265295376742,1292.0577963478613,-1.6169842744144773,2.5560381585302707,16.347381190293365,2.4106856758188133e-05,3.6969403713426194,0.187059572329123,0.1870595723291238,6.324589801266269e-11,9687146792.884531,13.64230090007186,1.0,1.7265242553534477,1.1510766617883694,22.497940160341873,243.24415610511278,3722.887299540235,,,,,
287,3942.4511487187597,11.640463551803531,132.74655220054905,3215.789760889727,1370.9134189684842,-0.45314956281440316,1.6696929599080703,15.738181444059379,0.0015829088413872455,2.2429979991266524,0.187059572329123,0.187059572329123,5.843921706934059e-11,8002693940.18307,13.674635899951681,1.0,1.7265242553534477,1.1510766617883694,11.640463551803531,229.1901421887905,3701.6205429781658,,,,,
288,3998.660143804158,16.901629089427228,120.93514005401639,3277.7669701208665,841.5779594917171,-1.1468277436630236,2.2293601222241306,15.872814611405683,0.0029589270296102588,3.647513737287506,0.187059572329123,0.18705957232912324,5.4014053440855636e-11,10695524458.143024,13.709691199939698,1.0,1.7265242553534477,1.1510766617883694,16.901629089427228,208.79745262782555,3772.9610620869053,,,,,
289,3889.883444154702,16.257290682014887,110.61878576389951,3199.3004975290146,1272.7407289352554,-1.3355033742632967,2.1237560119886965,15.911672690564375,0.0,3.6372021915594677,0.187059572329123,0.187059572329123,4.990941267769685e-11,10993636940.6249,13.737989400047809,1.0,1.7265242553534477,1.1510766617883694,16.257290682014887,190.98601671911916,3682.6401367535677,,,,,
