"weight","time","species","N"
0.693,29,"Cod",33030744.7103748
0.693,30,"Cod",31301904.7857668
0.693,31,"Cod",29499647.6802922
0.693,32,"Cod",27755083.1499347
0.693,33,"Cod",26141988.7816378
0.693,34,"Cod",24691232.6517228
0.693,35,"Cod",23405883.2911914
0.693,36,"Cod",22273399.2912792
0.693,37,"Cod",21274117.6960066
0.693,38,"Cod",20386784.1993902
0.693,39,"Cod",19595263.4043724
0.693,40,"Cod",18878346.8075596
0.827,0,"Cod",87.4881407555526
0.827,1,"Cod",1438.38570678434
0.827,2,"Cod",2789.63662972431
0.827,3,"Cod",6430.92506700207
0.827,4,"Cod",26828.5991446762
0.827,5,"Cod",117634.646421848
0.827,6,"Cod",385397.68634929
0.827,7,"Cod",1133741.12277079
0.827,8,"Cod",3750723.94014182
0.827,9,"Cod",13239172.2133129
0.827,10,"Cod",41888111.6501749
0.827,11,"Cod",103480571.778099
0.827,12,"Cod",123544846.199478
0.827,13,"Cod",47725991.4189131
0.827,14,"Cod",24879089.1629719
0.827,15,"Cod",24865909.3420279
0.827,16,"Cod",26457005.568471
0.827,17,"Cod",26941942.6977234
0.827,18,"Cod",26783208.064958
0.827,19,"Cod",26242002.8300437
0.827,20,"Cod",25520460.9257515
0.827,21,"Cod",24745350.6149186
0.827,22,"Cod",23982809.5244334
0.827,23,"Cod",25671455.6145825
0.827,24,"Cod",28320991.6519881
0.827,25,"Cod",30103813.4999125
0.827,26,"Cod",30895012.9503149
0.827,27,"Cod",30791269.4271203
0.827,28,"Cod",29993488.712596
0.827,29,"Cod",28739357.9232218
0.827,30,"Cod",27250758.2768652
0.827,31,"Cod",25692743.9572077
0.827,32,"Cod",24180817.5334786
0.827,33,"Cod",22780547.2538398
0.827,34,"Cod",21519874.3977324
0.827,35,"Cod",20402224.380244
0.827,36,"Cod",19417162.9457657
0.827,37,"Cod",18547855.449481
0.827,38,"Cod",17775919.8059693
0.827,39,"Cod",17087338.0859597
0.827,40,"Cod",16463808.3638564
0.987,0,"Cod",73.0966552657002
0.987,1,"Cod",1242.13644089867
0.987,2,"Cod",2416.34075307509
0.987,3,"Cod",5519.81875269511
0.987,4,"Cod",22763.0801438409
0.987,5,"Cod",100319.876261856
0.987,6,"Cod",330530.106901742
0.987,7,"Cod",971959.997251099
0.987,8,"Cod",3203937.92138602
0.987,9,"Cod",11302838.2791546
0.987,10,"Cod",35784104.3381794
0.987,11,"Cod",88363335.2070454
0.987,12,"Cod",107268582.698354
0.987,13,"Cod",42150439.6450535
0.987,14,"Cod",21246441.1800912
0.987,15,"Cod",21195211.8986982
0.987,16,"Cod",22621517.4665903
0.987,17,"Cod",23091840.2107937
0.987,18,"Cod",22997034.4684313
0.987,19,"Cod",22563045.4334705
0.987,20,"Cod",21965607.9030589
0.987,21,"Cod",21316240.8461409
0.987,22,"Cod",20672940.2994069
0.987,23,"Cod",22061377.6390837
0.987,24,"Cod",24374215.7891658
0.987,25,"Cod",25949425.2030824
0.987,26,"Cod",26670198.4321028
0.987,27,"Cod",26614661.3024957
0.987,28,"Cod",25953268.5937358
0.987,29,"Cod",24890010.7584579
0.987,30,"Cod",23617322.5606761
0.987,31,"Cod",22279037.311295
0.987,32,"Cod",20976531.5757641
0.987,33,"Cod",19767920.6809816
0.987,34,"Cod",18678466.0673182
0.987,35,"Cod",17711885.4649709
0.987,36,"Cod",16859624.5141306
0.987,37,"Cod",16107385.6188811
0.987,38,"Cod",15439374.8546162
0.987,39,"Cod",14843478.0738094
0.987,40,"Cod",14303998.7020217
1.18,0,"Cod",61.0725175422535
1.18,1,"Cod",1070.55051224449
1.18,2,"Cod",2091.55271796184
1.18,3,"Cod",4734.07676802016
1.18,4,"Cod",19280.4262079999
1.18,5,"Cod",85408.3662777021
1.18,6,"Cod",283097.65788701
1.18,7,"Cod",832271.806346013
1.18,8,"Cod",2733020.09514176
1.18,9,"Cod",9634361.44560173
1.18,10,"Cod",30515383.3077009
1.18,11,"Cod",75262006.122186
1.18,12,"Cod",92717261.0060719
1.18,13,"Cod",37031638.1165027
1.18,14,"Cod",17999560.4385129
1.18,15,"Cod",17905720.6966489
1.18,16,"Cod",19171684.1980088
1.18,17,"Cod",19623916.0243192
1.18,18,"Cod",19584626.5452133
1.18,19,"Cod",19246818.6802705
1.18,20,"Cod",18761709.0365451
1.18,21,"Cod",18226581.8866454
1.18,22,"Cod",17692119.0233551
1.18,23,"Cod",18823710.7047292
1.18,24,"Cod",20831932.6031453
1.18,25,"Cod",22218281.5028647
1.18,26,"Cod",22873702.9421676
1.18,27,"Cod",22859982.4884505
1.18,28,"Cod",22320308.9167395
1.18,29,"Cod",21428377.8781257
1.18,30,"Cod",20349962.9536243
1.18,31,"Cod",19209696.3805206
1.18,32,"Cod",18096110.8900419
1.18,33,"Cod",17060513.2286729
1.18,34,"Cod",16125685.1070344
1.18,35,"Cod",15295567.3384043
1.18,36,"Cod",14563277.2247992
1.18,37,"Cod",13916792.7796998
1.18,38,"Cod",13342654.4223059
1.18,39,"Cod",12830464.4550718
1.18,40,"Cod",12366863.1111225
1.4,0,"Cod",51.0263073651066
1.4,1,"Cod",920.48974988821
1.4,2,"Cod",1809.08924373324
1.4,3,"Cod",4056.92473935904
1.4,4,"Cod",16301.2277434879
1.4,5,"Cod",72581.3846894532
1.4,6,"Cod",242127.806123114
1.4,7,"Cod",711761.902215166
1.4,8,"Cod",2327872.2977262
1.4,9,"Cod",8198344.68418544
1.4,10,"Cod",25973570.6188325
1.4,11,"Cod",63930037.7017906
1.4,12,"Cod",79741047.8523454
1.4,13,"Cod",32328634.1356869
1.4,14,"Cod",15108012.1577306
1.4,15,"Cod",14966444.4873324
1.4,16,"Cod",16074962.7852566
1.4,17,"Cod",16504275.7397804
1.4,18,"Cod",16511489.2281757
1.4,19,"Cod",16258773.5109429
1.4,20,"Cod",15874495.2014147
1.4,21,"Cod",15442565.2258614
1.4,22,"Cod",15006969.5944933
1.4,23,"Cod",15920216.7850744
1.4,24,"Cod",17652049.3535692
1.4,25,"Cod",18865682.158762
1.4,26,"Cod",19459599.0233525
1.4,27,"Cod",19481322.1955563
1.4,28,"Cod",19049689.0903931
1.4,29,"Cod",18311173.2113432
1.4,30,"Cod",17407381.4211006
1.4,31,"Cod",16445529.8258873
1.4,32,"Cod",15502428.4259747
1.4,33,"Cod",14623125.7713912
1.4,34,"Cod",13828081.8307112
1.4,35,"Cod",13121383.4548257
1.4,36,"Cod",12497623.3719186
1.4,37,"Cod",11946815.244518
1.4,38,"Cod",11457602.442131
1.4,39,"Cod",11021136.2224415
1.4,40,"Cod",10626150.5817989
1.68,0,"Cod",42.6326627442033
1.68,1,"Cod",789.234772043086
1.68,2,"Cod",1563.54704423704
1.68,3,"Cod",3473.77737924592
1.68,4,"Cod",13756.4949660867
1.68,5,"Cod",61561.3293578346
1.68,6,"Cod",206772.637209118
1.68,7,"Cod",607891.361742142
1.68,8,"Cod",1979703.85412749
1.68,9,"Cod",6963948.64106965
1.68,10,"Cod",22064042.1722125
1.68,11,"Cod",54150828.9793269
1.68,12,"Cod",68211488.533674
1.68,13,"Cod",28014681.7253508
1.68,14,"Cod",12548504.1011
1.68,15,"Cod",12355409.8609838
1.68,16,"Cod",13309220.9852578
1.68,17,"Cod",13709910.4747759
1.68,18,"Cod",13754005.9031319
1.68,19,"Cod",13574971.6779476
1.68,20,"Cod",13279921.0928005
1.68,21,"Cod",12940180.067646
1.68,22,"Cod",12593514.3915872
1.68,23,"Cod",13322666.6467714
1.68,24,"Cod",14803407.3465714
1.68,25,"Cod",15858404.7486374
1.68,26,"Cod",16393596.3750342
1.68,27,"Cod",16444233.3199452
1.68,28,"Cod",16107532.732843
1.68,29,"Cod",15505585.1504654
1.68,30,"Cod",14758118.1488849
1.68,31,"Cod",13956541.2394484
1.68,32,"Cod",13166941.0425653
1.68,33,"Cod",12428584.62894
1.68,34,"Cod",11759732.99909
1.68,35,"Cod",11164532.9012171
1.68,36,"Cod",10638862.7047887
1.68,37,"Cod",10174546.0128092
1.68,38,"Cod",9762113.11907317
1.68,39,"Cod",9394110.59206427
1.68,40,"Cod",9061142.09229635
2,0,"Cod",35.6197425703565
2,1,"Cod",674.436050830695
2,2,"Cod",1350.20458782503
2,3,"Cod",2971.95765260424
2,4,"Cod",11586.3161896363
2,5,"Cod",52106.4813095522
2,6,"Cod",176293.03181946
2,7,"Cod",518449.092006253
2,8,"Cod",1680864.20079268
2,9,"Cod",5904307.77768774
2,10,"Cod",18704155.9793352
2,11,"Cod",45733640.6926434
2,12,"Cod",58016085.9918211
2,13,"Cod",24074690.7757668
2,14,"Cod",10302588.0562806
2,15,"Cod",10057141.1520291
2,16,"Cod",10860269.8061837
2,17,"Cod",11226460.758352
2,18,"Cod",11297439.4087736
2,19,"Cod",11180298.1596559
2,20,"Cod",10962554.6506415
2,21,"Cod",10703748.1443306
2,22,"Cod",10435823.4938856
2,23,"Cod",11011320.693084
2,24,"Cod",12264230.9475767
2,25,"Cod",13173192.1278824
2,26,"Cod",13651622.4267383
2,27,"Cod",13724437.4617838
2,28,"Cod",13469847.5151586
2,29,"Cod",12988245.7960645
2,30,"Cod",12379636.198407
2,31,"Cod",11721112.1005302
2,32,"Cod",11068953.7981198
2,33,"Cod",10457072.2693458
2,34,"Cod",9901626.64111398
2,35,"Cod",9406729.58681614
2,36,"Cod",8969358.4222878
2,37,"Cod",8582929.77015488
2,38,"Cod",8239654.45365457
2,39,"Cod",7933329.47995775
2,40,"Cod",7656217.51757585
2.39,0,"Cod",29.7604226222294
2.39,1,"Cod",574.069700862969
2.39,2,"Cod",1164.9361639507
2.39,3,"Cod",2540.45178244155
2.39,4,"Cod",9738.68797472699
2.39,5,"Cod",44006.4252529865
2.39,6,"Cod",150044.847334829
2.39,7,"Cod",441510.024735065
2.39,8,"Cod",1424696.84482896
2.39,9,"Cod",4996020.78749777
2.39,10,"Cod",15821706.3845104
2.39,11,"Cod",38510052.41516
2.39,12,"Cod",49053302.9539231
2.39,13,"Cod",20501794.4024568
2.39,14,"Cod",8354172.1847241
2.39,15,"Cod",8059617.91448159
2.39,16,"Cod",8718621.03582308
2.39,17,"Cod",9045112.4018831
2.39,18,"Cod",9133052.56433932
2.39,19,"Cod",9065822.94433493
2.39,20,"Cod",8913164.70846655
2.39,21,"Cod",8723711.82092262
2.39,22,"Cod",8523973.55391118
2.39,23,"Cod",8972743.03797551
2.39,24,"Cod",10019850.7670652
2.39,25,"Cod",10794485.8043458
2.39,26,"Cod",11217648.8035657
2.39,27,"Cod",11305799.823357
2.39,28,"Cod",11120675.8206362
2.39,29,"Cod",10743561.4882707
2.39,30,"Cod",10256820.8384907
2.39,31,"Cod",9724651.60549006
2.39,32,"Cod",9194399.49162424
2.39,33,"Cod",8695016.68190818
2.39,34,"Cod",8240643.8129787
2.39,35,"Cod",7835261.81914412
2.39,36,"Cod",7476762.74755656
2.39,37,"Cod",7159945.02731618
2.39,38,"Cod",6878499.42422347
2.39,39,"Cod",6627333.55240437
2.39,40,"Cod",6400167.90193246
2.85,0,"Cod",24.8649397986045
2.85,1,"Cod",486.396913595541
2.85,2,"Cod",1004.13668361439
2.85,3,"Cod",2169.69551008194
2.85,4,"Cod",8168.49515940564
2.85,5,"Cod",37078.0522045717
2.85,6,"Cod",127466.850031271
2.85,7,"Cod",375398.625886668
2.85,8,"Cod",1205411.96300048
2.85,9,"Cod",4218706.0948728
2.85,10,"Cod",13353578.1209878
2.85,11,"Cod",32330925.0519735
2.85,12,"Cod",41228249.3851715
2.85,13,"Cod",17293341.9290318
2.85,14,"Cod",6687152.36577663
2.85,15,"Cod",6351087.88829963
2.85,16,"Cod",6875830.11182854
2.85,17,"Cod",7158919.82303682
2.85,18,"Cod",7254581.59749333
2.85,19,"Cod",7225494.53788794
2.85,20,"Cod",7125650.04355956
2.85,21,"Cod",6993789.19327124
2.85,22,"Cod",6851407.42425749
2.85,23,"Cod",7197056.96183251
2.85,24,"Cod",8059790.85246238
2.85,25,"Cod",8711469.52601302
2.85,26,"Cod",9080799.12640817
2.85,27,"Cod",9177581.87477183
2.85,28,"Cod",9049540.87692761
2.85,29,"Cod",8761371.75591257
2.85,30,"Cod",8379848.73567953
2.85,31,"Cod",7957661.27787544
2.85,32,"Cod",7534077.59812392
2.85,33,"Cod",7133482.19906541
2.85,34,"Cod",6768080.23108365
2.85,35,"Cod",6441626.25668136
2.85,36,"Cod",6152747.61226013
2.85,37,"Cod",5897418.6981178
2.85,38,"Cod",5670613.9779129
2.85,39,"Cod",5468214.86570828
2.85,40,"Cod",5285205.907434
3.4,0,"Cod",20.7747463480715
3.4,1,"Cod",409.926213143748
3.4,2,"Cod",864.655844801061
3.4,3,"Cod",1851.38761240056
3.4,4,"Cod",6836.62161215496
3.4,5,"Cod",31162.0702140759
3.4,6,"Cod",108070.175606461
3.4,7,"Cod",318657.045333608
3.4,8,"Cod",1017975.28832661
3.4,9,"Cod",3554614.42944879
3.4,10,"Cod",11244577.4338499
3.4,11,"Cod",27063834.2343288
3.4,12,"Cod",34449308.8834864
3.4,13,"Cod",14446828.7698803
3.4,14,"Cod",5283521.03140498
3.4,15,"Cod",4917269.86214952
3.4,16,"Cod",5321031.5345262
3.4,17,"Cod",5559137.34469529
3.4,18,"Cod",5654588.89740122
3.4,19,"Cod",5652632.07593425
3.4,20,"Cod",5593721.31659297
3.4,21,"Cod",5507859.2699648
3.4,22,"Cod",5412015.8745239
3.4,23,"Cod",5674974.08040477
3.4,24,"Cod",6374552.78903171
3.4,25,"Cod",6914738.58056324
3.4,26,"Cod",7232023.42898463
3.4,27,"Cod",7331220.2012766
3.4,28,"Cod",7248398.75832616
3.4,29,"Cod",7034111.86120145
3.4,30,"Cod",6741571.84241383
3.4,31,"Cod",6413334.18795073
3.4,32,"Cod",6081452.40280903
3.4,33,"Cod",5766145.74201929
3.4,34,"Cod",5477779.25184781
3.4,35,"Cod",5219797.763506
3.4,36,"Cod",4991393.95820602
3.4,37,"Cod",4789520.06022392
3.4,38,"Cod",4610243.3117678
3.4,39,"Cod",4450284.99662355
3.4,40,"Cod",4305707.39469216
4.06,0,"Cod",17.3573750558983
4.06,1,"Cod",343.378004912686
4.06,2,"Cod",743.740478051942
4.06,3,"Cod",1578.32719018081
4.06,4,"Cod",5709.17500058338
4.06,5,"Cod",26119.9586432047
4.06,6,"Cod",91429.1241811104
4.06,7,"Cod",270017.317538807
4.06,8,"Cod",858011.229225724
4.06,9,"Cod",2988291.46902665
4.06,10,"Cod",9446420.07120022
4.06,11,"Cod",22590936.7544267
4.06,12,"Cod",28625887.5161627
4.06,13,"Cod",11956365.1286461
4.06,14,"Cod",4122256.96147969
4.06,15,"Cod",3739482.67613078
4.06,16,"Cod",4038358.886777
4.06,17,"Cod",4232284.2772488
4.06,18,"Cod",4321400.57679441
4.06,19,"Cod",4336876.36661525
4.06,20,"Cod",4307943.0205376
4.06,21,"Cod",4257131.29237443
4.06,22,"Cod",4197445.58975411
4.06,23,"Cod",4395101.02052924
4.06,24,"Cod",4952627.51331688
4.06,25,"Cod",5393127.25767933
4.06,26,"Cod",5660852.63646454
4.06,27,"Cod",5757110.97922529
4.06,28,"Cod",5708533.31170228
4.06,29,"Cod",5553871.0543385
4.06,30,"Cod",5334764.91709774
4.06,31,"Cod",5084998.45985027
4.06,32,"Cod",4830285.65338422
4.06,33,"Cod",4587104.35479214
4.06,34,"Cod",4364097.0409992
4.06,35,"Cod",4164334.77304133
4.06,36,"Cod",3987421.1618059
4.06,37,"Cod",3831100.05475638
4.06,38,"Cod",3692348.91604774
4.06,39,"Cod",3568599.3817128
4.06,40,"Cod",3456814.45691266
4.84,0,"Cod",14.5021490892517
4.84,1,"Cod",285.651207923116
4.84,2,"Cod",638.9840565351
4.84,3,"Cod",1344.27168749911
4.84,4,"Cod",4756.81100474791
4.84,5,"Cod",21831.3096979717
4.84,6,"Cod",77173.1206173041
4.84,7,"Cod",228377.098817282
4.84,8,"Cod",721718.422269709
4.84,9,"Cod",2506284.37927403
4.84,10,"Cod",7916857.8333295
4.84,11,"Cod",18807225.3794103
4.84,12,"Cod",23667347.1981123
4.84,13,"Cod",9810215.60460312
4.84,14,"Cod",3179142.13008663
4.84,15,"Cod",2794049.7795063
4.84,16,"Cod",3005786.97022853
4.84,17,"Cod",3158572.30643679
4.84,18,"Cod",3237286.11413698
4.84,19,"Cod",3262248.35140606
4.84,20,"Cod",3253755.56892325
4.84,21,"Cod",3228181.50590618
4.84,22,"Cod",3195177.33172039
4.84,23,"Cod",3342054.70831355
4.84,24,"Cod",3778317.52417246
4.84,25,"Cod",4131303.92878252
4.84,26,"Cod",4352846.57597308
4.84,27,"Cod",4441997.51933055
4.84,28,"Cod",4417960.71345861
4.84,29,"Cod",4309873.80024327
4.84,30,"Cod",4149721.27971866
4.84,31,"Cod",3963847.38254213
4.84,32,"Cod",3772506.47840878
4.84,33,"Cod",3588881.01399931
4.84,34,"Cod",3420035.23366602
4.84,35,"Cod",3268627.65009009
4.84,36,"Cod",3134539.71531695
4.84,37,"Cod",3016137.67965705
4.84,38,"Cod",2911139.26722201
4.84,39,"Cod",2817564.04611216
4.84,40,"Cod",2733111.14883748
5.78,0,"Cod",12.1165975574986
5.78,1,"Cod",235.792075374968
5.78,2,"Cod",548.282513145596
5.78,3,"Cod",1143.81299047826
5.78,4,"Cod",3954.14426307209
5.78,5,"Cod",18191.508099055
5.78,6,"Cod",64979.6925182039
5.78,7,"Cod",192778.491759773
5.78,8,"Cod",605796.140620285
5.78,9,"Cod",2096886.77492865
5.78,10,"Cod",6618926.72996589
5.78,11,"Cod",15619119.3359778
5.78,12,"Cod",19483039.2320213
5.78,13,"Cod",7989721.48839234
5.78,14,"Cod",2427440.27992121
5.78,15,"Cod",2053005.55629609
5.78,16,"Cod",2195568.41806951
5.78,17,"Cod",2311983.18984989
5.78,18,"Cod",2378239.07992749
5.78,19,"Cod",2406709.47178138
5.78,20,"Cod",2410883.36241958
5.78,21,"Cod",2402259.97738023
5.78,22,"Cod",2387765.39068197
5.78,23,"Cod",2495756.62146706
5.78,24,"Cod",2830801.92822231
5.78,25,"Cod",3108613.62090575
5.78,26,"Cod",3288246.06053952
5.78,27,"Cod",3367483.48713444
5.78,28,"Cod",3359861.55443202
5.78,29,"Cod",3286884.23345137
5.78,30,"Cod",3172671.32713199
5.78,31,"Cod",3037400.76133902
5.78,32,"Cod",2896732.29763778
5.78,33,"Cod",2761012.51176
5.78,34,"Cod",2635897.0130955
5.78,35,"Cod",2523620.59804539
5.78,36,"Cod",2424234.8557933
5.78,37,"Cod",2336580.66578285
5.78,38,"Cod",2258962.95198886
5.78,39,"Cod",2189876.95462871
5.78,40,"Cod",2127609.18830801
6.9,0,"Cod",10.1234606999862
6.9,1,"Cod",192.965577707131
6.9,2,"Cod",469.795655451101
6.9,3,"Cod",972.269292188981
6.9,4,"Cod",3279.23495733476
6.9,5,"Cod",15109.7060335286
6.9,6,"Cod",54568.3370288182
6.9,7,"Cod",162389.563976824
6.9,8,"Cod",507380.171637053
6.9,9,"Cod",1749917.21339969
6.9,10,"Cod",5520300.82197088
6.9,11,"Cod",12943330.9447473
6.9,12,"Cod",15983217.0812056
6.9,13,"Cod",6469615.41893729
6.9,14,"Cod",1839181.3094643
6.9,15,"Cod",1485793.36057866
6.9,16,"Cod",1576000.1082531
6.9,17,"Cod",1661825.19334426
6.9,18,"Cod",1715272.49597236
6.9,19,"Cod",1743204.37448305
6.9,20,"Cod",1754157.6402548
6.9,21,"Cod",1755929.8844077
6.9,22,"Cod",1753323.70507152
6.9,23,"Cod",1831970.19462456
6.9,24,"Cod",2084559.0108118
6.9,25,"Cod",2299335.27430661
6.9,26,"Cod",2442044.6487157
6.9,27,"Cod",2509925.75298981
6.9,28,"Cod",2512320.00938786
6.9,29,"Cod",2464826.32399174
6.9,30,"Cod",2385318.81266206
6.9,31,"Cod",2288987.45625253
6.9,32,"Cod",2187720.84152158
6.9,33,"Cod",2089487.19028923
6.9,34,"Cod",1998721.10710653
6.9,35,"Cod",1917248.35581277
6.9,36,"Cod",1845209.67979114
6.9,37,"Cod",1781797.04924917
6.9,38,"Cod",1725769.75473888
6.9,39,"Cod",1675999.25981194
6.9,40,"Cod",1631229.4431917
8.23,0,"Cod",8.45818770969589
8.23,1,"Cod",156.429907930179
8.23,2,"Cod",401.913605049532
8.23,3,"Cod",825.590705248833
8.23,4,"Cod",2713.14135247991
8.23,5,"Cod",12507.055985823
8.23,6,"Cod",45695.1639079481
8.23,7,"Cod",136488.217669343
8.23,8,"Cod",423986.94405546
8.23,9,"Cod",1456526.83676929
8.23,10,"Cod",4592736.72406494
8.23,11,"Cod",10705945.5197078
8.23,12,"Cod",13080513.505394
8.23,13,"Cod",5219453.2111619
8.23,14,"Cod",1386691.70550959
8.23,15,"Cod",1061427.97750174
8.23,16,"Cod",1113925.67401995
8.23,17,"Cod",1175209.29846071
8.23,18,"Cod",1216734.43184678
8.23,19,"Cod",1241762.18076909
8.23,20,"Cod",1255395.75225931
8.23,21,"Cod",1262737.6709031
8.23,22,"Cod",1267005.20938234
8.23,23,"Cod",1323813.11273327
8.23,24,"Cod",1510897.20741406
8.23,25,"Cod",1674141.90688444
8.23,26,"Cod",1785315.99426802
8.23,27,"Cod",1841593.00817511
8.23,28,"Cod",1849302.80737534
8.23,29,"Cod",1819591.59808087
8.23,30,"Cod",1765497.1796477
8.23,31,"Cod",1698273.73540311
8.23,32,"Cod",1626793.51394208
8.23,33,"Cod",1557083.27249633
8.23,34,"Cod",1492551.31920446
8.23,35,"Cod",1434649.67214898
8.23,36,"Cod",1383552.41552767
8.23,37,"Cod",1338703.8628627
8.23,38,"Cod",1299206.71220439
8.23,39,"Cod",1264223.66508613
8.23,40,"Cod",1232846.29808981
9.82,0,"Cod",7.0668461559344
9.82,1,"Cod",125.514736069999
9.82,2,"Cod",343.227803674138
9.82,3,"Cod",700.276860236555
9.82,4,"Cod",2239.52983432004
9.82,5,"Cod",10315.1687999841
9.82,6,"Cod",38148.2166038585
9.82,7,"Cod",114448.109662149
9.82,8,"Cod",353464.83201024
9.82,9,"Cod",1209032.22951253
9.82,10,"Cod",3811594.7078278
9.82,11,"Cod",8841653.12909456
9.82,12,"Cod",10691635.6376787
9.82,13,"Cod",4205706.04960802
9.82,14,"Cod",1044020.28219304
9.82,15,"Cod",750568.247505367
9.82,16,"Cod",777281.470551677
9.82,17,"Cod",819723.196069075
9.82,18,"Cod",850943.712862974
9.82,19,"Cod",872003.383860484
9.82,20,"Cod",885740.031251941
9.82,21,"Cod",895373.781658893
9.82,22,"Cod",902987.43092801
9.82,23,"Cod",943751.891874469
9.82,24,"Cod",1080082.67708379
9.82,25,"Cod",1202259.77650442
9.82,26,"Cod",1287321.26324913
9.82,27,"Cod",1332656.92168413
9.82,28,"Cod",1342493.81263057
9.82,29,"Cod",1324699.88134658
9.82,30,"Cod",1288657.52062512
9.82,31,"Cod",1242589.70164092
9.82,32,"Cod",1193017.0437141
9.82,33,"Cod",1144423.79690459
9.82,34,"Cod",1099381.81185059
9.82,35,"Cod",1059017.98288638
9.82,36,"Cod",1023505.26296068
9.82,37,"Cod",992464.767233899
9.82,38,"Cod",965253.304782036
9.82,39,"Cod",941254.699691705
9.82,40,"Cod",919818.99646266
11.7,0,"Cod",5.90437529949785
11.7,1,"Cod",99.6037685791628
11.7,2,"Cod",292.506212045725
11.7,3,"Cod",593.304951230289
11.7,4,"Cod",1844.3350573919
11.7,5,"Cod",8474.7684700131
11.7,6,"Cod",31743.3855174459
11.7,7,"Cod",95726.3593285973
11.7,8,"Cod",293951.693765856
11.7,9,"Cod",1000769.97935808
11.7,10,"Cod",3155423.50494763
11.7,11,"Cod",7293077.38047231
11.7,12,"Cod",8738963.77564835
11.7,13,"Cod",3394016.55382362
11.7,14,"Cod",788009.051151468
11.7,15,"Cod",527088.685126972
11.7,16,"Cod",537128.423148333
11.7,17,"Cod",565675.608416376
11.7,18,"Cod",588497.731068002
11.7,19,"Cod",605415.371025391
11.7,20,"Cod",617847.503973769
11.7,21,"Cod",627751.278113565
11.7,22,"Cod",636430.20061704
11.7,23,"Cod",665546.768052361
11.7,24,"Cod",763483.338079465
11.7,25,"Cod",853723.916851316
11.7,26,"Cod",917794.191345563
11.7,27,"Cod",953433.116656068
11.7,28,"Cod",963435.165703981
11.7,29,"Cod",953305.603273809
11.7,30,"Cod",929724.819537648
11.7,31,"Cod",898633.64869452
11.7,32,"Cod",864763.367497451
11.7,33,"Cod",831404.129608895
11.7,34,"Cod",800465.932040195
11.7,35,"Cod",772804.95875626
11.7,36,"Cod",748574.864547104
11.7,37,"Cod",727518.095261844
11.7,38,"Cod",709176.151850998
11.7,39,"Cod",693097.989405575
11.7,40,"Cod",678821.988331551
14,0,"Cod",4.93312673122864
14,1,"Cod",78.1501997175602
14,2,"Cod",248.770272751162
14,3,"Cod",502.263981538969
14,4,"Cod",1516.04172781999
14,5,"Cod",6937.14783118359
14,6,"Cod",26330.947859475
14,7,"Cod",79883.6732546924
14,8,"Cod",243931.395063766
14,9,"Cod",826283.346875012
14,10,"Cod",2606570.08573122
14,11,"Cod",6012283.65977412
14,12,"Cod",7154018.76128753
14,13,"Cod",2751890.16616901
14,14,"Cod",599018.70786498
14,15,"Cod",369027.219038389
14,16,"Cod",368941.596806088
14,17,"Cod",387609.760336284
14,18,"Cod",403909.08642628
14,19,"Cod",417036.005851893
14,20,"Cod",427569.710994002
14,21,"Cod",436651.995832134
14,22,"Cod",445071.51383024
14,23,"Cod",465823.57950278
14,24,"Cod",535361.466216288
14,25,"Cod",601333.521508204
14,26,"Cod",648992.821815483
14,27,"Cod",676460.971145383
14,28,"Cod",685576.211884918
14,29,"Cod",680171.996924117
14,30,"Cod",664970.988484477
14,31,"Cod",644231.213034909
14,32,"Cod",621352.916972447
14,33,"Cod",598724.164949851
14,34,"Cod",577745.624528942
14,35,"Cod",559056.706655547
14,36,"Cod",542784.79118276
14,37,"Cod",528754.338186833
14,38,"Cod",516639.140544862
14,39,"Cod",506109.778568604
14,40,"Cod",496839.51563597
16.7,0,"Cod",4.12164507029766
16.7,1,"Cod",60.5784497486617
16.7,2,"Cod",210.991334788079
16.7,3,"Cod",424.72331466028
16.7,4,"Cod",1243.68502482195
16.7,5,"Cod",5655.16162376071
16.7,6,"Cod",21762.1492735468
16.7,7,"Cod",66483.1674126464
16.7,8,"Cod",201921.744336659
16.7,9,"Cod",680269.271629469
16.7,10,"Cod",2147941.78125579
16.7,11,"Cod",4953828.880655
16.7,12,"Cod",5871718.98441427
16.7,13,"Cod",2248172.24251142
16.7,14,"Cod",460715.941457152
16.7,15,"Cod",258600.739188002
16.7,16,"Cod",252825.13085249
16.7,17,"Cod",264687.923805798
16.7,18,"Cod",276112.287385839
16.7,19,"Cod",286037.594446053
16.7,20,"Cod",294577.907846588
16.7,21,"Cod",302367.438052351
16.7,22,"Cod",309866.750309923
16.7,23,"Cod",324661.197421217
16.7,24,"Cod",373588.83831113
16.7,25,"Cod",421473.030649612
16.7,26,"Cod",456600.712211509
16.7,27,"Cod",477452.205838601
16.7,28,"Cod",485236.604468742
16.7,29,"Cod",482620.422411708
16.7,30,"Cod",472930.111796042
16.7,31,"Cod",459203.562548674
16.7,32,"Cod",443869.361376713
16.7,33,"Cod",428647.955852837
16.7,34,"Cod",414557.221125211
16.7,35,"Cod",402068.543637317
16.7,36,"Cod",391282.758280707
16.7,37,"Cod",382079.349201133
16.7,38,"Cod",374225.96318556
16.7,39,"Cod",367481.926254346
16.7,40,"Cod",361615.88679862
19.9,0,"Cod",3.44364923324764
19.9,1,"Cod",46.3760331066176
19.9,2,"Cod",178.355509235174
19.9,3,"Cod",358.750968307545
19.9,4,"Cod",1018.38562771815
