"time","species","weight","N"
9.5,"Whiting",0.24,45569685936.1926
9.6,"Whiting",0.24,45753287430.1133
9.7,"Whiting",0.24,45949111445.5498
9.8,"Whiting",0.24,46154454891.3423
9.9,"Whiting",0.24,46366178123.6431
10,"Whiting",0.24,46580723662.8704
10.1,"Whiting",0.24,46794152902.2896
10.2,"Whiting",0.24,47002203464.528
10.3,"Whiting",0.24,47200369589.4768
10.4,"Whiting",0.24,47384007058.6878
10.5,"Whiting",0.24,47548462675.9017
10.6,"Whiting",0.24,47689226326.081
10.7,"Whiting",0.24,47802101278.0694
10.8,"Whiting",0.24,47883385852.7925
10.9,"Whiting",0.24,47930057040.2147
11,"Whiting",0.24,47939944347.462
11.1,"Whiting",0.24,47911880413.0498
11.2,"Whiting",0.24,47845814141.438
11.3,"Whiting",0.24,47742872765.8651
11.4,"Whiting",0.24,47605361738.9045
11.5,"Whiting",0.24,47436695846.9854
11.6,"Whiting",0.24,47241261215.4545
11.7,"Whiting",0.24,47024215207.7117
11.8,"Whiting",0.24,46791238515.9736
11.9,"Whiting",0.24,46548259708.0751
12,"Whiting",0.24,46301175996.1537
12.1,"Whiting",0.24,46055594340.8834
12.2,"Whiting",0.24,45816614137.3622
12.3,"Whiting",0.24,45588667201.0139
12.4,"Whiting",0.24,45375423579.2239
12.5,"Whiting",0.24,45179764030.1434
12.6,"Whiting",0.24,45003812936.7783
12.7,"Whiting",0.24,44849019824.1195
12.8,"Whiting",0.24,44716274063.07
12.9,"Whiting",0.24,44606035987.4671
13,"Whiting",0.24,44518468414.8045
13.1,"Whiting",0.24,44453555066.7121
13.2,"Whiting",0.24,44411196044.638
13.3,"Whiting",0.24,44391274643.0627
13.4,"Whiting",0.24,44393693724.4252
13.5,"Whiting",0.24,44418383142.2838
13.6,"Whiting",0.24,44465282020.5044
13.7,"Whiting",0.24,44534301050.501
13.8,"Whiting",0.24,44625270502.4482
13.9,"Whiting",0.24,44737879584.2624
14,"Whiting",0.24,44871612339.6684
14.1,"Whiting",0.24,45025684615.1071
14.2,"Whiting",0.24,45198985852.6177
14.3,"Whiting",0.24,45390028668.3865
14.4,"Whiting",0.24,45596908450.2947
14.5,"Whiting",0.24,45817274663.7615
14.6,"Whiting",0.24,46048315291.2528
14.7,"Whiting",0.24,46286755883.6449
14.8,"Whiting",0.24,46528875007.7639
14.9,"Whiting",0.24,46770538267.2969
15,"Whiting",0.24,47007253324.7263
15.1,"Whiting",0.24,47234248236.342
15.2,"Whiting",0.24,47446574777.3977
15.3,"Whiting",0.24,47639237229.3951
15.4,"Whiting",0.24,47807345367.9757
15.5,"Whiting",0.24,47946288224.1883
15.6,"Whiting",0.24,48051922709.6952
15.7,"Whiting",0.24,48120768529.8146
15.8,"Whiting",0.24,48150198143.728
15.9,"Whiting",0.24,48138608170.1774
16,"Whiting",0.24,48085557036.9854
16.1,"Whiting",0.24,47991853419.5
16.2,"Whiting",0.24,47859581696.3113
16.3,"Whiting",0.24,47692054656.0512
16.4,"Whiting",0.24,47493689972.9241
16.5,"Whiting",0.24,47269814913.177
16.6,"Whiting",0.24,47026412174.6102
16.7,"Whiting",0.24,46769827210.751
16.8,"Whiting",0.24,46506462416.9195
16.9,"Whiting",0.24,46242485165.4623
17,"Whiting",0.24,45983574584.2501
17.1,"Whiting",0.24,45734726633.8496
17.2,"Whiting",0.24,45500129481.4204
17.3,"Whiting",0.24,45283112688.8643
17.4,"Whiting",0.24,45086165594.0478
17.5,"Whiting",0.24,44911013496.0304
17.6,"Whiting",0.24,44758735558.5483
17.7,"Whiting",0.24,44629906073.8633
17.8,"Whiting",0.24,44524740895.0767
17.9,"Whiting",0.24,44443233139.0221
18,"Whiting",0.24,44385266094.4567
18.1,"Whiting",0.24,44350695872.1005
18.2,"Whiting",0.24,44339400908.2433
18.3,"Whiting",0.24,44351299327.2551
18.4,"Whiting",0.24,44386337990.2383
18.5,"Whiting",0.24,44444458717.4499
18.6,"Whiting",0.24,44525547824.6802
18.7,"Whiting",0.24,44629375039.8491
18.8,"Whiting",0.24,44755527354.4026
18.9,"Whiting",0.24,44903342632.3924
19,"Whiting",0.24,45071846979.1354
19.1,"Whiting",0.24,45259699038.4761
19.2,"Whiting",0.24,45465143616.1598
19.3,"Whiting",0.24,45685976413.7379
19.4,"Whiting",0.24,45919521309.6495
19.5,"Whiting",0.24,46162621610.1447
19.6,"Whiting",0.24,46411646988.9054
19.7,"Whiting",0.24,46662518301.0448
19.8,"Whiting",0.24,46910752864.8829
19.9,"Whiting",0.24,47151532901.2081
20,"Whiting",0.24,47379799408.019
20.1,"Whiting",0.24,47590372739.3962
20.2,"Whiting",0.24,47778099570.4711
20.3,"Whiting",0.24,47938023857.5904
20.4,"Whiting",0.24,48065576955.718
20.5,"Whiting",0.24,48156779344.3066
20.6,"Whiting",0.24,48208443574.2795
20.7,"Whiting",0.24,48218365313.5784
20.8,"Whiting",0.24,48185487135.5842
20.9,"Whiting",0.24,48110018547.8632
21,"Whiting",0.24,47993496383.3841
21.1,"Whiting",0.24,47838772661.1014
21.2,"Whiting",0.24,47649922597.1406
21.3,"Whiting",0.24,47432073256.8048
21.4,"Whiting",0.24,47191162369.1803
21.5,"Whiting",0.24,46933645563.9006
21.6,"Whiting",0.24,46666177072.665
21.7,"Whiting",0.24,46395292412.3202
21.8,"Whiting",0.24,46127121059.2546
21.9,"Whiting",0.24,45867152803.0848
22,"Whiting",0.24,45620074230.3534
22.1,"Whiting",0.24,45389682968.5608
22.2,"Whiting",0.24,45178878330.6312
22.3,"Whiting",0.24,44989719060.6394
22.4,"Whiting",0.24,44823532882.2685
22.5,"Whiting",0.24,44681059016.3652
22.6,"Whiting",0.24,44562603931.7684
22.7,"Whiting",0.24,44468192147.1404
22.8,"Whiting",0.24,44397697408.3887
22.9,"Whiting",0.24,44350944268.5614
23,"Whiting",0.24,44327775121.9705
23.1,"Whiting",0.24,44328082290.4731
23.2,"Whiting",0.24,44351808267.0844
23.3,"Whiting",0.24,44398919459.9166
23.4,"Whiting",0.24,44469359826.6096
23.5,"Whiting",0.24,44562990924.5262
23.6,"Whiting",0.24,44679524461.2358
23.7,"Whiting",0.24,44818452692.3179
23.8,"Whiting",0.24,44978981153.4203
23.9,"Whiting",0.24,45159967319.6379
24,"Whiting",0.24,45359867918.8886
24.1,"Whiting",0.24,45576696871.2958
24.2,"Whiting",0.24,45807995300.2991
24.3,"Whiting",0.24,46050814872.9229
24.4,"Whiting",0.24,46301715914.284
24.5,"Whiting",0.24,46556782221.1209
24.6,"Whiting",0.24,46811655063.9461
24.7,"Whiting",0.24,47061589242.407
24.8,"Whiting",0.24,47301533987.6134
24.9,"Whiting",0.24,47526240828.6996
25,"Whiting",0.24,47730399225.3501
25.1,"Whiting",0.24,47908798881.6557
25.2,"Whiting",0.24,48056515312.0808
25.3,"Whiting",0.24,48169112537.5297
25.4,"Whiting",0.24,48242853856.7112
25.5,"Whiting",0.24,48274908629.9041
25.6,"Whiting",0.24,48263540239.5233
25.7,"Whiting",0.24,48208258375.4503
25.8,"Whiting",0.24,48109918239.2009
25.9,"Whiting",0.24,47970750909.27
26,"Whiting",0.24,47794313471.3323
26.1,"Whiting",0.24,47585354585.3762
26.2,"Whiting",0.24,47349600228.7504
26.3,"Whiting",0.24,47093474038.7603
26.4,"Whiting",0.24,46823775212.256
26.5,"Whiting",0.24,46547342609.2513
26.6,"Whiting",0.24,46270735411.1398
26.7,"Whiting",0.24,45999958117.7675
26.8,"Whiting",0.24,45740251431.1003
26.9,"Whiting",0.24,45495961909.45
27,"Whiting",0.24,45270493694.1778
27.1,"Whiting",0.24,45066336533.9603
27.2,"Whiting",0.24,44885156880.4939
27.3,"Whiting",0.24,44727933746.1331
27.4,"Whiting",0.24,44595118664.6954
27.5,"Whiting",0.24,44486799484.1629
27.6,"Whiting",0.24,44402850488.4703
27.7,"Whiting",0.24,44343055815.9318
27.8,"Whiting",0.24,44307198420.1914
27.9,"Whiting",0.24,44295111980.5157
28,"Whiting",0.24,44306697461.246
28.1,"Whiting",0.24,44341909019.8602
28.2,"Whiting",0.24,44400715608.1971
28.3,"Whiting",0.24,44483045126.4335
28.4,"Whiting",0.24,44588717735.7558
28.5,"Whiting",0.24,44717374260.6431
28.6,"Whiting",0.24,44868404755.6893
28.7,"Whiting",0.24,45040881396.1627
28.8,"Whiting",0.24,45233498929.9551
28.9,"Whiting",0.24,45444525058.6188
29,"Whiting",0.24,45671762399.4885
29.1,"Whiting",0.24,45912523253.493
29.2,"Whiting",0.24,46163618367.6099
29.3,"Whiting",0.24,46421361237.0869
29.4,"Whiting",0.24,46681590098.8244
29.5,"Whiting",0.24,46939710364.3293
29.6,"Whiting",0.24,47190760530.503
29.7,"Whiting",0.24,47429504349.1843
29.8,"Whiting",0.24,47650551115.9511
29.9,"Whiting",0.24,47848504369.5654
30,"Whiting",0.24,48018137172.4835
30.1,"Whiting",0.24,48154589584.6897
30.2,"Whiting",0.24,48253581046.4831
30.3,"Whiting",0.24,48311627262.1865
30.4,"Whiting",0.24,48326248035.5267
30.5,"Whiting",0.24,48296149754.0875
30.6,"Whiting",0.24,48221364498.308
30.7,"Whiting",0.24,48103327864.5249
30.8,"Whiting",0.24,47944880289.5268
30.9,"Whiting",0.24,47750182326.8603
31,"Whiting",0.24,47524542679.1949
31.1,"Whiting",0.24,47274167786.9524
31.2,"Whiting",0.24,47005851728.3351
31.3,"Whiting",0.24,46726633183.7972
31.4,"Whiting",0.24,46443450638.5961
31.5,"Whiting",0.24,46162826974.9339
31.6,"Whiting",0.24,45890610240.2926
31.7,"Whiting",0.24,45631789632.2486
31.8,"Whiting",0.24,45390396092.4395
31.9,"Whiting",0.24,45169486939.7448
32,"Whiting",0.24,44971205068.6618
32.1,"Whiting",0.24,44796896398.7682
32.2,"Whiting",0.24,44647265095.8027
32.3,"Whiting",0.24,44522544826.2795
32.4,"Whiting",0.24,44422665812.4542
32.5,"Whiting",0.24,44347401208.3009
32.6,"Whiting",0.24,44296481492.7008
32.7,"Whiting",0.24,44269671183.873
32.8,"Whiting",0.24,44266807285.8259
32.9,"Whiting",0.24,44287802815.924
33,"Whiting",0.24,44332621250.2375
33.1,"Whiting",0.24,44401228848.9587
33.2,"Whiting",0.24,44493531921.6046
33.3,"Whiting",0.24,44609305565.8294
33.4,"Whiting",0.24,44748119595.8683
33.5,"Whiting",0.24,44909266459.5565
33.6,"Whiting",0.24,45091695001.8972
33.7,"Whiting",0.24,45293953001.4149
33.8,"Whiting",0.24,45514140547.7121
33.9,"Whiting",0.24,45749875667.8303
34,"Whiting",0.24,45998273289.6566
34.1,"Whiting",0.24,46255938740.2029
34.2,"Whiting",0.24,46518977472.6238
34.3,"Whiting",0.24,46783023404.4764
34.4,"Whiting",0.24,47043288833.7957
34.5,"Whiting",0.24,47294639075.4069
34.6,"Whiting",0.24,47531694514.687
34.7,"Whiting",0.24,47748961637.569
34.8,"Whiting",0.24,47940992815.7085
34.9,"Whiting",0.24,48102572315.6913
35,"Whiting",0.24,48228923268.0076
35.1,"Whiting",0.24,48315927263.087
35.2,"Whiting",0.24,48360344961.9183
35.3,"Whiting",0.24,48360022882.92
35.4,"Whiting",0.24,48314068857.5026
35.5,"Whiting",0.24,48222977285.734
35.6,"Whiting",0.24,48088686140.5284
35.7,"Whiting",0.24,47914551377.9578
35.8,"Whiting",0.24,47705231231.1045
35.9,"Whiting",0.24,47466482252.6546
36,"Whiting",0.24,47204879578.3949
36.1,"Whiting",0.24,46927483804.0308
36.2,"Whiting",0.24,46641484128.9108
36.3,"Whiting",0.24,46353850543.9491
36.4,"Whiting",0.24,46071026255.6747
36.5,"Whiting",0.24,45798685686.2218
36.6,"Whiting",0.24,45541574510.8561
36.7,"Whiting",0.24,45303437917.6777
36.8,"Whiting",0.24,45087033196.8484
36.9,"Whiting",0.24,44894214185.7908
37,"Whiting",0.24,44726068907.8311
37.1,"Whiting",0.24,44583088442.6577
37.2,"Whiting",0.24,44465344773.7504
37.3,"Whiting",0.24,44372657797.6775
37.4,"Whiting",0.24,44304736200.3574
37.5,"Whiting",0.24,44261282562.436
37.6,"Whiting",0.24,44242058804.1659
37.7,"Whiting",0.24,44246913012.7499
37.8,"Whiting",0.24,44275772244.5575
37.9,"Whiting",0.24,44328607913.7617
38,"Whiting",0.24,44405381078.9001
38.1,"Whiting",0.24,44505974726.7383
38.2,"Whiting",0.24,44630119447.2206
38.3,"Whiting",0.24,44777317994.3482
38.4,"Whiting",0.24,44946773281.1242
38.5,"Whiting",0.24,45137323402.9696
38.6,"Whiting",0.24,45347386348.3102
38.7,"Whiting",0.24,45574916216.5834
38.8,"Whiting",0.24,45817372164.896
38.9,"Whiting",0.24,46071701092.9775
39,"Whiting",0.24,46334335316.87
39.1,"Whiting",0.24,46601207089.7435
39.2,"Whiting",0.24,46867782564.9197
39.3,"Whiting",0.24,47129118339.5526
39.4,"Whiting",0.24,47379943769.3863
39.5,"Whiting",0.24,47614771624.0589
39.6,"Whiting",0.24,47828038325.5275
39.7,"Whiting",0.24,48014273057.8464
39.8,"Whiting",0.24,48168292570.6741
39.9,"Whiting",0.24,48285415617.5044
40,"Whiting",0.24,48361687754.2103
0,"Sole",0.24,8213861543.80593
0.1,"Sole",0.24,8221614885.91306
0.2,"Sole",0.24,8231682789.97116
0.3,"Sole",0.24,8229155234.81925
0.4,"Sole",0.24,8203011724.03415
0.5,"Sole",0.24,8151502879.50414
0.6,"Sole",0.24,8081454173.53381
0.7,"Sole",0.24,8004771677.72923
0.8,"Sole",0.24,7934308108.86318
0.9,"Sole",0.24,7880601192.1798
1,"Sole",0.24,7850132848.20496
1.1,"Sole",0.24,7845020245.29476
1.2,"Sole",0.24,7863668123.88983
1.3,"Sole",0.24,7901861124.64894
1.4,"Sole",0.24,7953905163.37264
1.5,"Sole",0.24,8013598953.21819
1.6,"Sole",0.24,8074955116.38681
1.7,"Sole",0.24,8132674643.27691
1.8,"Sole",0.24,8182416986.12689
1.9,"Sole",0.24,8220917159.19818
2,"Sole",0.24,8245995437.79933
2.1,"Sole",0.24,8256494551.21912
2.2,"Sole",0.24,8252169177.37602
2.3,"Sole",0.24,8233545306.79347
2.4,"Sole",0.24,8201762807.05379
2.5,"Sole",0.24,8158412393.83359
2.6,"Sole",0.24,8105377031.2478
2.7,"Sole",0.24,8044686583.89229
2.8,"Sole",0.24,7978392801.82845
2.9,"Sole",0.24,7908469362.41256
3,"Sole",0.24,7836738972.55027
3.1,"Sole",0.24,7764826858.98489
3.2,"Sole",0.24,7694137739.6384
3.3,"Sole",0.24,7625851848.74838
3.4,"Sole",0.24,7560934882.72004
3.5,"Sole",0.24,7500156779.06647
3.6,"Sole",0.24,7444114859.09532
3.7,"Sole",0.24,7393257825.4074
3.8,"Sole",0.24,7347908182.59454
3.9,"Sole",0.24,7308281663.93111
4,"Sole",0.24,7274503082.24031
4.1,"Sole",0.24,7246618627.27142
4.2,"Sole",0.24,7224605005.24605
4.3,"Sole",0.24,7208375995.21326
4.4,"Sole",0.24,7197787036.51311
4.5,"Sole",0.24,7192638419.41871
4.6,"Sole",0.24,7192677574.27309
4.7,"Sole",0.24,7197600873.65338
4.8,"Sole",0.24,7207055290.86558
4.9,"Sole",0.24,7220640198.67828
5,"Sole",0.24,7237909543.33893
5.1,"Sole",0.24,7258374591.28333
5.2,"Sole",0.24,7281507423.00416
5.3,"Sole",0.24,7306745342.85639
5.4,"Sole",0.24,7333496381.9025
5.5,"Sole",0.24,7361146081.61047
5.6,"Sole",0.24,7389065741.1256
5.7,"Sole",0.24,7416622270.71227
5.8,"Sole",0.24,7443189705.18324
5.9,"Sole",0.24,7468162290.59265
6,"Sole",0.24,7490968874.02398
6.1,"Sole",0.24,7511088118.93746
6.2,"Sole",0.24,7528063862.60743
6.3,"Sole",0.24,7541519755.51777
6.4,"Sole",0.24,7551172202.55894
6.5,"Sole",0.24,7556840587.3238
6.6,"Sole",0.24,7558453823.99684
6.7,"Sole",0.24,7556052458.86744
6.8,"Sole",0.24,7549785835.85219
6.9,"Sole",0.24,7539904231.15435
7,"Sole",0.24,7526746315.01776
7.1,"Sole",0.24,7510722758.56546
7.2,"Sole",0.24,7492297204.47834
7.3,"Sole",0.24,7471966095.90792
7.4,"Sole",0.24,7450238957.77284
7.5,"Sole",0.24,7427620625.53663
7.6,"Sole",0.24,7404596630.35676
7.7,"Sole",0.24,7381622520.91985
7.8,"Sole",0.24,7359117399.76662
7.9,"Sole",0.24,7337461452.94106
8,"Sole",0.24,7316996827.1908
8.1,"Sole",0.24,7298030910.20822
8.2,"Sole",0.24,7280840921.78385
8.3,"Sole",0.24,7265678725.73903
8.4,"Sole",0.24,7252774900.83543
8.5,"Sole",0.24,7242341326.74965
8.6,"Sole",0.24,7234571807.4459
8.7,"Sole",0.24,7229640530.96636
8.8,"Sole",0.24,7227698422.15757
8.9,"Sole",0.24,7228867663.66323
9,"Sole",0.24,7233234830.47969
9.1,"Sole",0.24,7240843201.21516
9.2,"Sole",0.24,7251684875.78897
9.3,"Sole",0.24,7265693347.54545
9.4,"Sole",0.24,7282737151.7006
9.5,"Sole",0.24,7302615147.03513
9.6,"Sole",0.24,7325053891.03227
9.7,"Sole",0.24,7349707449.56342
9.8,"Sole",0.24,7376159851.53661
9.9,"Sole",0.24,7403930267.39935
10,"Sole",0.24,7432480866.95043
10.1,"Sole",0.24,7461227202.27045
10.2,"Sole",0.24,7489550867.81523
10.3,"Sole",0.24,7516814110.94674
10.4,"Sole",0.24,7542375999.81928
10.5,"Sole",0.24,7565609698.55176
10.6,"Sole",0.24,7585920349.21343
10.7,"Sole",0.24,7602763013.97835
10.8,"Sole",0.24,7615660087.0123
10.9,"Sole",0.24,7624217543.44927
11,"Sole",0.24,7628139353.87555
11.1,"Sole",0.24,7627239363.26415
11.2,"Sole",0.24,7621449925.74101
11.3,"Sole",0.24,7610826619.72167
11.4,"Sole",0.24,7595548464.29117
11.5,"Sole",0.24,7575913237.39752
11.6,"Sole",0.24,7552327769.27274
11.7,"Sole",0.24,7525293441.89421
11.8,"Sole",0.24,7495387535.6437
11.9,"Sole",0.24,7463241474.44687
12,"Sole",0.24,7429517364.4349
12.1,"Sole",0.24,7394884433.63187
12.2,"Sole",0.24,7359997013.60214
12.3,"Sole",0.24,7325475540.76961
12.4,"Sole",0.24,7291891713.40771
12.5,"Sole",0.24,7259758470.69112
12.6,"Sole",0.24,7229524934.42791
12.7,"Sole",0.24,7201575949.31865
12.8,"Sole",0.24,7176235440.82427
12.9,"Sole",0.24,7153772526.31447
13,"Sole",0.24,7134409183.60301
13.1,"Sole",0.24,7118328294.21512
13.2,"Sole",0.24,7105681010.49956
13.3,"Sole",0.24,7096592609.31756
13.4,"Sole",0.24,7091166252.25133
13.5,"Sole",0.24,7089484340.02154
13.6,"Sole",0.24,7091607402.93756
13.7,"Sole",0.24,7097570694.95982
13.8,"Sole",0.24,7107378848.96974
13.9,"Sole",0.24,7120999101.98637
14,"Sole",0.24,7138353709.45145
14.1,"Sole",0.24,7159312234.98009
14.2,"Sole",0.24,7183684423.36949
14.3,"Sole",0.24,7211214338.45276
14.4,"Sole",0.24,7241576374.9242
14.5,"Sole",0.24,7274373640.45198
14.6,"Sole",0.24,7309139061.7603
14.7,"Sole",0.24,7345339409.61072
14.8,"Sole",0.24,7382382277.10067
14.9,"Sole",0.24,7419625895.86817
15,"Sole",0.24,7456391544.41963
15.1,"Sole",0.24,7491978196.4569
15.2,"Sole",0.24,7525678975.62987
15.3,"Sole",0.24,7556798924.56821
15.4,"Sole",0.24,7584673556.1256
15.5,"Sole",0.24,7608687627.40877
15.6,"Sole",0.24,7628293554.86873
15.7,"Sole",0.24,7643028863.86751
15.8,"Sole",0.24,7652532033.41914
15.9,"Sole",0.24,7656556056.82154
16,"Sole",0.24,7654979001.46261
16.1,"Sole",0.24,7647810836.82265
16.2,"Sole",0.24,7635195838.03153
16.3,"Sole",0.24,7617409995.05999
16.4,"Sole",0.24,7594853088.70892
16.5,"Sole",0.24,7568035438.85544
16.6,"Sole",0.24,7537559765.14485
16.7,"Sole",0.24,7504099073.35173
16.8,"Sole",0.24,7468371917.7801
16.9,"Sole",0.24,7431116710.54251
17,"Sole",0.24,7393066884.68138
17.1,"Sole",0.24,7354928633.22444
17.2,"Sole",0.24,7317362645.24519
17.3,"Sole",0.24,7280970788.75953
17.4,"Sole",0.24,7246288124.97931
17.5,"Sole",0.24,7213780067.6126
17.6,"Sole",0.24,7183844006.31785
17.7,"Sole",0.24,7156814354.62958
17.8,"Sole",0.24,7132969788.79483
17.9,"Sole",0.24,7112541413.44666
18,"Sole",0.24,7095720697.06444
18.1,"Sole",0.24,7082666224.71486
18.2,"Sole",0.24,7073508574.16751
18.3,"Sole",0.24,7068352895.91242
18.4,"Sole",0.24,7067279040.0362
18.5,"Sole",0.24,7070339307.043
18.6,"Sole",0.24,7077554098.68714
18.7,"Sole",0.24,7088905907.36515
18.8,"Sole",0.24,7104332208.6263
18.9,"Sole",0.24,7123717909.54378
19,"Sole",0.24,7146888052.60072
19.1,"Sole",0.24,7173601476.27888
19.2,"Sole",0.24,7203546087.49875
19.3,"Sole",0.24,7236336309.62535
19.4,"Sole",0.24,7271513140.63323
19.5,"Sole",0.24,7308547101.68119
19.6,"Sole",0.24,7346844191.67562
19.7,"Sole",0.24,7385754802.73821
19.8,"Sole",0.24,7424585406.19038
19.9,"Sole",0.24,7462612695.91215
20,"Sole",0.24,7499099778.86318
20.1,"Sole",0.24,7533313931.02132
20.2,"Sole",0.24,7564545388.26334
20.3,"Sole",0.24,7592126610.6835
20.4,"Sole",0.24,7615451438.13327
20.5,"Sole",0.24,7633993535.40352
20.6,"Sole",0.24,7647323499.0019
20.7,"Sole",0.24,7655123959.58975
20.8,"Sole",0.24,7657201969.00895
20.9,"Sole",0.24,7653497924.44033
21,"Sole",0.24,7644090282.55588
21.1,"Sole",0.24,7629195388.91303
21.2,"Sole",0.24,7609161925.43312
21.3,"Sole",0.24,7584459779.94393
21.4,"Sole",0.24,7555663558.19375
21.5,"Sole",0.24,7523431449.46401
21.6,"Sole",0.24,7488480651.281
21.7,"Sole",0.24,7451560969.70986
21.8,"Sole",0.24,7413428456.22044
21.9,"Sole",0.24,7374820962.64678
22,"Sole",0.24,7336437276.34511
22.1,"Sole",0.24,7298921068.95506
22.2,"Sole",0.24,7262850324.28078
22.3,"Sole",0.24,7228732296.28027
22.4,"Sole",0.24,7197003480.77585
22.5,"Sole",0.24,7168033640.03219
22.6,"Sole",0.24,7142132642.95612
22.7,"Sole",0.24,7119558786.20486
22.8,"Sole",0.24,7100527323.88382
22.9,"Sole",0.24,7085218116.73142
23,"Sole",0.24,7073781568.63017
23.1,"Sole",0.24,7066342304.54053
23.2,"Sole",0.24,7063000325.11622
23.3,"Sole",0.24,7063829627.83545
23.4,"Sole",0.24,7068874502.76675
23.5,"Sole",0.24,7078143891.26187
23.6,"Sole",0.24,7091604339.14158
23.7,"Sole",0.24,7109172182.57039
23.8,"Sole",0.24,7130705672.23472
23.9,"Sole",0.24,7155997764.92656
24,"Sole",0.24,7184770286.86075
24.1,"Sole",0.24,7216670099.23974
24.2,"Sole",0.24,7251267778.69812
24.3,"Sole",0.24,7288059174.29605
24.4,"Sole",0.24,7326470033.82496
24.5,"Sole",0.24,7365863721.4704
24.6,"Sole",0.24,7405551890.29353
24.7,"Sole",0.24,7444807836.2767
24.8,"Sole",0.24,7482882150.86041
24.9,"Sole",0.24,7519020206.99364
25,"Sole",0.24,7552480957.67817
25.1,"Sole",0.24,7582556491.23357
25.2,"Sole",0.24,7608591766.97818
25.3,"Sole",0.24,7630003939.38046
25.4,"Sole",0.24,7646300657.75318
25.5,"Sole",0.24,7657096694.21923
25.6,"Sole",0.24,7662128203.73945
25.7,"Sole",0.24,7661263866.56787
25.8,"Sole",0.24,7654512129.43093
25.9,"Sole",0.24,7642023782.52172
26,"Sole",0.24,7624089224.58446
26.1,"Sole",0.24,7601130009.00752
26.2,"Sole",0.24,7573684638.53851
26.3,"Sole",0.24,7542389060.43136
26.4,"Sole",0.24,7507952847.4828
26.5,"Sole",0.24,7471132546.71455
26.6,"Sole",0.24,7432704041.60015
26.7,"Sole",0.24,7393435926.6669
26.8,"Sole",0.24,7354065793.09558
26.9,"Sole",0.24,7315280977.84328
27,"Sole",0.24,7277704792.10368
27.1,"Sole",0.24,7241888607.2399
27.2,"Sole",0.24,7208309540.16393
27.3,"Sole",0.24,7177372938.17109
27.4,"Sole",0.24,7149418480.74863
27.5,"Sole",0.24,7124728522.01905
27.6,"Sole",0.24,7103537286.07964
27.7,"Sole",0.24,7086039665.36475
27.8,"Sole",0.24,7072398611.39159
27.9,"Sole",0.24,7062750397.84583
28,"Sole",0.24,7057207335.65542
28.1,"Sole",0.24,7055857799.412
28.2,"Sole",0.24,7058763669.03338
28.3,"Sole",0.24,7065955495.53679
28.4,"Sole",0.24,7077425866.50662
28.5,"Sole",0.24,7093121577.16524
28.6,"Sole",0.24,7112935305.95583
28.7,"Sole",0.24,7136697544.82229
28.8,"Sole",0.24,7164169537.99399
28.9,"Sole",0.24,7195037935.02335
29,"Sole",0.24,7228911765.26756
29.1,"Sole",0.24,7265322199.97393
29.2,"Sole",0.24,7303725398.73198
29.3,"Sole",0.24,7343508556.62505
29.4,"Sole",0.24,7383999093.81842
29.5,"Sole",0.24,7424476773.83001
29.6,"Sole",0.24,7464188408.52365
29.7,"Sole",0.24,7502364710.13297
29.8,"Sole",0.24,7538238782.61226
29.9,"Sole",0.24,7571065702.5463
30,"Sole",0.24,7600142617.27109
30.1,"Sole",0.24,7624828775.60855
30.2,"Sole",0.24,7644564893.43818
30.3,"Sole",0.24,7658891231.10956
30.4,"Sole",0.24,7667463715.59153
30.5,"Sole",0.24,7670067379.93867
30.6,"Sole",0.24,7666626332.69219
30.7,"Sole",0.24,7657209441.64777
30.8,"Sole",0.24,7642030961.761
30.9,"Sole",0.24,7621445497.32548
31,"Sole",0.24,7595936990.48516
31.1,"Sole",0.24,7566101868.75513
31.2,"Sole",0.24,7532627022.6493
31.3,"Sole",0.24,7496263843.89019
31.4,"Sole",0.24,7457800036.22415
31.5,"Sole",0.24,7418031217.0402
31.6,"Sole",0.24,7377734387.95301
31.7,"Sole",0.24,7337645141.77346
31.8,"Sole",0.24,7298440021.07051
31.9,"Sole",0.24,7260724825.62105
32,"Sole",0.24,7225028985.93568
32.1,"Sole",0.24,7191805484.50564
32.2,"Sole",0.24,7161435302.92386
32.3,"Sole",0.24,7134235054.76739
32.4,"Sole",0.24,7110466345.13288
32.5,"Sole",0.24,7090345457.61274
32.6,"Sole",0.24,7074052164.69411
32.7,"Sole",0.24,7061736734.97639
32.8,"Sole",0.24,7053524520.10345
32.9,"Sole",0.24,7049517807.30726
33,"Sole",0.24,7049794896.41921
33.1,"Sole",0.24,7054406593.4205
33.2,"Sole",0.24,7063370505.62227
33.3,"Sole",0.24,7076663679.38702
33.4,"Sole",0.24,7094214241.38844
33.5,"Sole",0.24,7115892786.17873
33.6,"Sole",0.24,7141504290.17339
33.7,"Sole",0.24,7170781318.41857
33.8,"Sole",0.24,7203379222.44647
33.9,"Sole",0.24,7238873908.5095
34,"Sole",0.24,7276762596.36283
34.1,"Sole",0.24,7316467806.14473
34.2,"Sole",0.24,7357344623.5533
34.3,"Sole",0.24,7398691118.3865
34.4,"Sole",0.24,7439761640.90296
34.5,"Sole",0.24,7479782601.03692
34.6,"Sole",0.24,7517970248.90128
34.7,"Sole",0.24,7553549919.04056
34.8,"Sole",0.24,7585776170.3097
34.9,"Sole",0.24,7613953239.91391
35,"Sole",0.24,7637455223.0555
35.1,"Sole",0.24,7655745376.07922
35.2,"Sole",0.24,7668393909.63604
