time,species,weight,N
1,Dab,40.4,2782541.269501937
0,Whiting,40.4,15302573.177580731
1,Whiting,40.4,13684682.186529787
0,Sole,40.4,20860092.68351972
1,Sole,40.4,19735926.073289536
0,Gurnard,40.4,7233654.164039484
1,Gurnard,40.4,7429508.241979887
0,Plaice,40.4,117304337.89077674
1,Plaice,40.4,107906003.17112269
0,Haddock,40.4,41777865.48495989
1,Haddock,40.4,37037296.88950173
0,Cod,40.4,1931248.6601053835
1,Cod,40.4,1743699.7331057552
0,Saithe,40.4,16822928.176648747
1,Saithe,40.4,14842766.332301669
0,Sprat,48.2,0
1,Sprat,48.2,0
0,Sandeel,48.2,0
1,Sandeel,48.2,0
0,N.pout,48.2,57301723.15316472
1,N.pout,48.2,49586194.42107685
0,Herring,48.2,170756723.4361876
1,Herring,48.2,153454330.20042494
0,Dab,48.2,1484763.9784329473
1,Dab,48.2,1981618.1107891903
0,Whiting,48.2,11900288.224552829
1,Whiting,48.2,10547716.236602385
0,Sole,48.2,16468577.08113893
1,Sole,48.2,15562463.341918353
0,Gurnard,48.2,4712333.470171789
1,Gurnard,48.2,5429902.0488369465
0,Plaice,48.2,86930919.12804662
1,Plaice,48.2,79713979.67157835
0,Haddock,48.2,30742212.28844884
1,Haddock,48.2,26870252.66422486
0,Cod,48.2,1515556.0893626744
1,Cod,48.2,1346176.4044885659
0,Saithe,48.2,11943975.22550655
1,Saithe,48.2,10253820.749929843
0,Sprat,57.5,0
1,Sprat,57.5,0
0,Sandeel,57.5,0
1,Sandeel,57.5,0
0,N.pout,57.5,35564687.64873892
1,N.pout,57.5,30222880.291711
0,Herring,57.5,133540355.34012909
1,Herring,57.5,118965143.78849493
0,Dab,57.5,979280.3652443191
1,Dab,57.5,1364781.1066661486
0,Whiting,57.5,9436663.147273265
1,Whiting,57.5,8294714.147008043
0,Sole,57.5,13076417.798000403
1,Sole,57.5,12340659.10748633
0,Gurnard,57.5,2630256.18769697
1,Gurnard,57.5,3326916.5296122795
0,Plaice,57.5,64386742.17715615
1,Plaice,57.5,58860421.27186152
0,Haddock,57.5,22517516.253182977
1,Haddock,57.5,19419851.400595773
0,Cod,57.5,1187085.887925155
1,Cod,57.5,1036796.3843023092
0,Saithe,57.5,8428718.26916786
1,Saithe,57.5,7045193.100146624
0,Sprat,68.7,0
1,Sprat,68.7,0
0,Sandeel,68.7,0
1,Sandeel,68.7,0
0,N.pout,68.7,20706520.70053843
1,N.pout,68.7,17345329.54304901
0,Herring,68.7,104615714.1540457
1,Herring,68.7,92465641.00148416
0,Dab,68.7,632298.6338491248
1,Dab,68.7,907224.2304488643
0,Whiting,68.7,8005927.032545673
1,Whiting,68.7,6982124.170896444
0,Sole,68.7,10909130.689414058
1,Sole,68.7,10280892.820464935
0,Gurnard,68.7,1356027.313657089
1,Gurnard,68.7,1828392.7350989794
0,Plaice,68.7,47731272.238518186
1,Plaice,68.7,43513731.012988806
0,Haddock,68.7,16409551.760193609
1,Haddock,68.7,13982606.732168077
0,Cod,68.7,928238.4249987272
1,Cod,68.7,797143.7978626882
0,Saithe,68.7,5920679.036271506
1,Saithe,68.7,4825831.378360704
0,Sprat,81.9,0
1,Sprat,81.9,0
0,Sandeel,81.9,0
1,Sandeel,81.9,0
0,N.pout,81.9,10743489.225219062
1,N.pout,81.9,8908219.135857046
0,Herring,81.9,85296393.85653308
1,Herring,81.9,74881382.040651
0,Dab,81.9,398471.0787124587
1,Dab,81.9,581877.9243828609
0,Whiting,81.9,7025138.492960844
1,Whiting,81.9,6512725.528715748
0,Sole,81.9,8761726.130829003
1,Sole,81.9,9526721.84296224
0,Gurnard,81.9,670609.0773978083
1,Gurnard,81.9,939685.3100262248
0,Plaice,81.9,35813473.35834566
1,Plaice,81.9,32575065.440862212
0,Haddock,81.9,11905893.44828136
1,Haddock,81.9,10041868.555357138
0,Cod,81.9,725134.1246328477
1,Cod,81.9,612585.811249997
0,Saithe,81.9,4147643.3163425513
1,Saithe,81.9,3304766.7402751283
0,Sprat,97.8,0
1,Sprat,97.8,0
0,Sandeel,97.8,0
1,Sandeel,97.8,0
0,N.pout,97.8,4267509.597608587
1,N.pout,97.8,3518584.835015699
0,Herring,97.8,81242931.23093548
1,Herring,97.8,70934129.02113643
0,Dab,97.8,244078.89733719346
1,Dab,97.8,359860.6473447772
0,Whiting,97.8,5683082.781353933
1,Whiting,97.8,5673151.196393715
0,Sole,97.8,6535562.763601019
1,Sole,97.8,8167408.223573976
0,Gurnard,97.8,320557.29056704923
1,Gurnard,97.8,458607.9076929898
0,Plaice,97.8,28352434.694677204
1,Plaice,97.8,25747240.919938035
0,Haddock,97.8,8614383.440829957
1,Haddock,97.8,7208134.783110653
0,Cod,97.8,566411.3495788996
1,Cod,97.8,471184.5485327455
0,Saithe,97.8,2903804.7788427947
1,Saithe,97.8,2269233.2360402476
0,Sprat,117,0
1,Sprat,117,0
0,Sandeel,117,0
1,Sandeel,117,0
0,N.pout,117,208186.19908875588
1,N.pout,117,171500.55972151508
0,Herring,117,61712866.92863993
1,Herring,117,71557577.35750128
0,Dab,117,144459.06491920698
1,Dab,117,214059.89660100255
0,Whiting,117,4106020.997264696
1,Whiting,117,4432495.691036118
0,Sole,117,4105304.0585783
1,Sole,117,5686450.38776397
0,Gurnard,117,148106.814066655
1,Gurnard,117,214140.32991115993
0,Plaice,117,20461430.13394148
1,Plaice,117,21404299.110575374
0,Haddock,117,6249154.87689435
1,Haddock,117,5201138.942816147
0,Cod,117,442782.8438796548
1,Cod,117,363277.5405814565
0,Saithe,117,2036207.5684402443
1,Saithe,117,1566945.149464861
0,Sprat,139,0
1,Sprat,139,0
0,Sandeel,139,0
1,Sandeel,139,0
0,N.pout,139,0
1,N.pout,139,0
0,Herring,139,32152561.13848828
1,Herring,139,49455201.91998137
0,Dab,139,81940.77941854879
1,Dab,139,121782.67147650583
0,Whiting,139,2844940.7003686232
1,Whiting,139,3308846.6287051425
0,Sole,139,2371964.1260006605
1,Sole,139,3500711.7512863395
0,Gurnard,139,66073.77830913589
1,Gurnard,139,96084.20282738289
0,Plaice,139,13396588.934983976
1,Plaice,139,15968300.128424278
0,Haddock,139,4655116.205801915
1,Haddock,139,3863445.194532103
0,Cod,139,346824.5927155543
1,Cod,139,281187.215941232
0,Saithe,139,1433731.8574673277
1,Saithe,139,1091326.4131890726
0,Sprat,166,0
1,Sprat,166,0
0,Sandeel,166,0
1,Sandeel,166,0
0,N.pout,166,0
1,N.pout,166,0
0,Herring,166,11986681.590024794
1,Herring,166,22845754.961624317
0,Dab,166,43972.73570229072
1,Dab,166,65547.72921951412
0,Whiting,166,1938790.2704402928
1,Whiting,166,2409131.0504799983
0,Sole,166,1315513.5776232153
1,Sole,166,2009767.063733237
0,Gurnard,166,28398.33552067213
1,Gurnard,166,41482.801622747604
0,Plaice,166,8021816.728428743
1,Plaice,166,10565493.110296246
0,Haddock,166,3423788.736546609
1,Haddock,166,3105206.1593145267
0,Cod,166,272522.45830168045
1,Cod,166,218870.7577406493
0,Saithe,166,1016198.3668499659
1,Saithe,166,768819.485169949
0,Sprat,198,0
1,Sprat,198,0
0,Sandeel,198,0
1,Sandeel,198,0
0,N.pout,198,0
1,N.pout,198,0
0,Herring,198,3565461.9176797383
1,Herring,198,7813136.140661971
0,Dab,198,21834.237852851762
1,Dab,198,32680.952848691297
0,Whiting,198,1304709.7695827642
1,Whiting,198,1713483.2215970776
0,Sole,198,705849.1208443572
1,Sole,198,1097284.1141779053
0,Gurnard,198,11711.726416922196
1,Gurnard,198,17195.38933479396
0,Plaice,198,4642051.484275507
1,Plaice,198,6540160.573807154
0,Haddock,198,2493267.3045470514
1,Haddock,198,2502280.467354627
0,Cod,198,215039.80533888284
1,Cod,198,171579.47982622051
0,Saithe,198,726662.238924677
1,Saithe,198,549217.6954388127
0,Sprat,237,0
1,Sprat,237,0
0,Sandeel,237,0
1,Sandeel,237,0
0,N.pout,237,0
1,N.pout,237,0
0,Herring,237,836829.0029737941
1,Herring,237,1989998.8698140355
0,Dab,237,9619.645136131889
1,Dab,237,14478.061468187192
0,Whiting,237,865895.0321596923
1,Whiting,237,1188180.689291574
0,Sole,237,365802.935859461
1,Sole,237,573719.8714177051
0,Gurnard,237,4604.096112834948
1,Gurnard,237,6803.009214672857
0,Plaice,237,2639782.2225231756
1,Plaice,237,3878010.711678649
0,Haddock,237,1630606.558054037
1,Haddock,237,1807118.2066544653
0,Cod,237,170546.43983999733
1,Cod,237,135626.5128099388
0,Saithe,237,525266.8962982249
1,Saithe,237,398611.08926551335
0,Sprat,282,0
1,Sprat,282,0
0,Sandeel,282,0
1,Sandeel,282,0
0,N.pout,282,0
1,N.pout,282,0
0,Herring,282,139845.85818220535
1,Herring,282,347874.3855023147
0,Dab,282,3423.484102193894
1,Dab,282,5187.6747380119205
0,Whiting,282,565266.7279184409
1,Whiting,282,802039.8388408263
0,Sole,282,182173.15485825998
1,Sole,282,287249.64690427645
0,Gurnard,282,1707.281787327999
1,Gurnard,282,2542.1695036205842
0,Plaice,282,1479259.3361533382
1,Plaice,282,2228101.6593621275
0,Haddock,282,1015110.5333718028
1,Haddock,282,1226417.7524983974
0,Cod,282,136052.57212227257
1,Cod,282,108200.63605786492
0,Saithe,282,384456.1440552379
1,Saithe,282,294334.4447132951
0,Sprat,337,0
1,Sprat,337,0
0,Sandeel,337,0
1,Sandeel,337,0
0,N.pout,337,0
1,N.pout,337,0
0,Herring,337,12343.958785517221
1,Herring,337,31496.717307866962
0,Dab,337,674.8134172757749
1,Dab,337,1030.4763114664024
0,Whiting,337,361689.6367736903
1,Whiting,337,526334.4194872647
0,Sole,337,86461.44675186648
1,Sole,337,136920.07075978542
0,Gurnard,337,587.1448480144177
1,Gurnard,337,882.0416327323356
0,Plaice,337,816406.5283445715
1,Plaice,337,1248835.4399930635
0,Haddock,337,625329.5999406453
1,Haddock,337,809861.159929996
0,Cod,337,109242.28580924773
1,Cod,337,87180.0620860666
0,Saithe,337,285311.26097440213
1,Saithe,337,221306.6382026647
0,Sprat,402,0
1,Sprat,402,0
0,Sandeel,402,0
1,Sandeel,402,0
0,N.pout,402,0
1,N.pout,402,0
0,Herring,402,0
1,Herring,402,0
0,Dab,402,0
1,Dab,402,0
0,Whiting,402,225717.90821218246
1,Whiting,402,335013.1425987816
0,Sole,402,38600.55317121766
1,Sole,402,61388.21373672248
0,Gurnard,402,182.01451682105898
1,Gurnard,402,276.10674747986434
0,Plaice,402,443026.62261579774
1,Plaice,402,685035.1335179233
0,Haddock,402,384974.1187141954
1,Haddock,402,525772.8040334382
0,Cod,402,88331.92215473714
1,Cod,402,70972.49529574504
0,Saithe,402,214898.5523783984
1,Saithe,402,169497.39687667435
0,Sprat,480,0
1,Sprat,480,0
0,Sandeel,480,0
1,Sandeel,480,0
0,N.pout,480,0
1,N.pout,480,0
0,Herring,480,0
1,Herring,480,0
0,Dab,480,0
1,Dab,480,0
0,Whiting,480,136393.02890731802
1,Whiting,480,205779.45890672624
0,Sole,480,15870.223251334693
1,Sole,480,25352.54835807335
0,Gurnard,480,48.30804491691316
1,Gurnard,480,74.03857961478738
0,Plaice,480,235776.48091034332
1,Plaice,480,367802.6146730307
0,Haddock,480,237357.33062052753
1,Haddock,480,337259.9090753571
0,Cod,480,71953.64133128796
1,Cod,480,58386.97213884915
0,Saithe,480,164394.09017949493
1,Saithe,480,132221.54778432383
0,Sprat,573,0
1,Sprat,573,0
0,Sandeel,573,0
1,Sandeel,573,0
0,N.pout,573,0
1,N.pout,573,0
0,Herring,573,0
1,Herring,573,0
0,Dab,573,0
1,Dab,573,0
0,Whiting,573,78910.6683152741
1,Whiting,573,120791.4687513299
0,Sole,573,5791.966100637858
1,Sole,573,9296.24457701722
0,Gurnard,573,9.8593304466063465
1,Gurnard,573,15.270141004326641
0,Plaice,573,122613.081164713
1,Plaice,573,192822.3726570042
0,Haddock,573,146572.21577017684
1,Haddock,573,214538.81380358618
0,Cod,573,59061.6369333356
1,Cod,573,48534.36590795957
0,Saithe,573,127792.45647061752
1,Saithe,573,105017.9358566718
0,Sprat,683,0
1,Sprat,683,0
0,Sandeel,683,0
1,Sandeel,683,0
0,N.pout,683,0
1,N.pout,683,0
0,Herring,683,0
1,Herring,683,0
0,Dab,683,0
1,Dab,683,0
0,Whiting,683,42909.67206687422
1,Whiting,683,66563.84027721138
0,Sole,683,1747.4291471328022
1,Sole,683,2818.191673730736
0,Gurnard,683,1.1149042495665111
1,Gurnard,683,1.7446595406941738
0,Plaice,683,61992.88207716686
1,Plaice,683,98246.52301585792
0,Haddock,683,90567.4943318293
1,Haddock,683,135651.57270766067
0,Cod,683,48858.3978324722
1,Cod,683,40751.91645562258
0,Saithe,683,101088.37658960838
1,Saithe,683,84971.8989474031
0,Sprat,816,0
1,Sprat,816,0
0,Sandeel,816,0
1,Sandeel,816,0
0,N.pout,816,0
1,N.pout,816,0
0,Herring,816,0
1,Herring,816,0
0,Dab,816,0
1,Dab,816,0
0,Whiting,816,21211.957626244224
1,Whiting,816,33314.47908728618
0,Sole,816,367.2433103826722
1,Sole,816,595.1146576511441
0,Gurnard,816,0
1,Gurnard,816,0
0,Plaice,816,30261.096474183636
1,Plaice,816,48314.391466251735
0,Haddock,816,55893.327232259384
1,Haddock,816,85299.24842259183
0,Cod,816,40740.52553713024
1,Cod,816,34549.330743826584
0,Saithe,816,82036.2966489041
1,Saithe,816,70559.47618771427
0,Sprat,973,0
1,Sprat,973,0
0,Sandeel,973,0
1,Sandeel,973,0
0,N.pout,973,0
1,N.pout,973,0
0,Herring,973,0
1,Herring,973,0
0,Dab,973,0
1,Dab,973,0
0,Whiting,973,8896.786166322112
1,Whiting,973,14132.734214980255
0,Sole,973,21.49752862411969
1,Sole,973,34.99290213309083
0,Gurnard,973,0
1,Gurnard,973,0
0,Plaice,973,14124.390387065083
1,Plaice,973,22709.00890173574
0,Haddock,973,34351.74262172791
1,Haddock,973,53263.304873718414
0,Cod,973,34275.22894071049
1,Cod,973,29585.08562556762
0,Saithe,973,70803.87714340753
1,Saithe,973,62330.011579728896
0,Sprat,1160,0
1,Sprat,1160,0
0,Sandeel,1160,0
1,Sandeel,1160,0
0,N.pout,1160,0
1,N.pout,1160,0
0,Herring,1160,0
1,Herring,1160,0
0,Dab,1160,0
1,Dab,1160,0
0,Whiting,1160,2624.6018012350714
1,Whiting,1160,4212.383647029819
0,Sole,1160,0
1,Sole,1160,0
0,Gurnard,1160,0
1,Gurnard,1160,0
0,Plaice,1160,6218.805634750675
1,Plaice,1160,10063.387327265335
0,Haddock,1160,20935.92441188773
1,Haddock,1160,32911.54798716258
0,Cod,1160,29274.57708466205
1,Cod,1160,25733.92077102048
0,Saithe,1160,60348.066159971415
1,Saithe,1160,60350.516987431714
0,Sprat,1390,0
1,Sprat,1390,0
0,Sandeel,1390,0
1,Sandeel,1390,0
0,N.pout,1390,0
1,N.pout,1390,0
0,Herring,1390,0
1,Herring,1390,0
0,Dab,1390,0
1,Dab,1390,0
0,Whiting,1390,105.35251596511827
1,Whiting,1390,170.53095335757595
0,Sole,1390,0
1,Sole,1390,0
0,Gurnard,1390,0
1,Gurnard,1390,0
0,Plaice,1390,2532.825665249052
1,Plaice,1390,4122.75005807876
0,Haddock,1390,12576.714158191633
1,Haddock,1390,20008.734923133463
0,Cod,1390,26194.24394730902
1,Cod,1390,23461.42400153557
0,Saithe,1390,49272.82184298875
1,Saithe,1390,56242.32446223369
0,Sprat,1650,0
1,Sprat,1650,0
0,Sandeel,1650,0
1,Sandeel,1650,0
0,N.pout,1650,0
1,N.pout,1650,0
0,Herring,1650,0
1,Herring,1650,0
0,Dab,1650,0
1,Dab,1650,0
0,Whiting,1650,0
1,Whiting,1650,0
0,Sole,1650,0
1,Sole,1650,0
0,Gurnard,1650,0
1,Gurnard,1650,0
0,Plaice,1650,926.5741389076575
1,Plaice,1650,1516.0893533465585
0,Haddock,1650,7383.126654388265
1,Haddock,1650,11867.655270740384
0,Cod,1650,24263.34171803016
1,Cod,1650,23848.907106366827
0,Saithe,1650,37511.96454356322
1,Saithe,1650,48141.0273276758
0,Sprat,1970,0
1,Sprat,1970,0
0,Sandeel,1970,0
1,Sandeel,1970,0
0,N.pout,1970,0
1,N.pout,1970,0
0,Herring,1970,0
1,Herring,1970,0
0,Dab,1970,0
1,Dab,1970,0
0,Whiting,1970,0
1,Whiting,1970,0
0,Sole,1970,0
1,Sole,1970,0
0,Gurnard,1970,0
1,Gurnard,1970,0
0,Plaice,1970,290.31570042162525
1,Plaice,1970,477.1910697200075
0,Haddock,1970,4182.533296478708
1,Haddock,1970,6781.81110930935
0,Cod,1970,22407.167317243267
1,Cod,1970,24514.453463231453
0,Saithe,1970,27948.754811243496
1,Saithe,1970,39329.45350972923
0,Sprat,2360,0
1,Sprat,2360,0
0,Sandeel,2360,0
1,Sandeel,2360,0
0,N.pout,2360,0
1,N.pout,2360,0
0,Herring,2360,0
1,Herring,2360,0
0,Dab,2360,0
1,Dab,2360,0
0,Whiting,2360,0
1,Whiting,2360,0
0,Sole,2360,0
1,Sole,2360,0
0,Gurnard,2360,0
1,Gurnard,2360,0
0,Plaice,2360,71.46868869396928
1,Plaice,2360,117.9335402133164
0,Haddock,2360,2242.4874408460423
1,Haddock,2360,3662.4283688088967
0,Cod,2360,18783.28763279738
1,Cod,2360,22862.911622871292
0,Saithe,2360,20700.09534169455
1,Saithe,2360,31106.0392373178
0,Sprat,2810,0
1,Sprat,2810,0
0,Sandeel,2810,0
1,Sandeel,2810,0
0,N.pout,2810,0
1,N.pout,2810,0
0,Herring,2810,0
1,Herring,2810,0
0,Dab,2810,0
1,Dab,2810,0
0,Whiting,2810,0
1,Whiting,2810,0
0,Sole,2810,0
1,Sole,2810,0
0,Gurnard,2810,0
1,Gurnard,2810,0
0,Plaice,2810,11.379326909957651
1,Plaice,2810,18.839925240761858
0,Haddock,2810,1101.6244073936236
1,Haddock,2810,1809.7331786847087
0,Cod,2810,15096.863287664199
1,Cod,2810,20200.888218000462
0,Saithe,2810,15250.224368978852
1,Saithe,2810,23924.20798090933
0,Sprat,3350,0
1,Sprat,3350,0
0,Sandeel,3350,0
1,Sandeel,3350,0
0,N.pout,3350,0
1,N.pout,3350,0
0,Herring,3350,0
1,Herring,3350,0
0,Dab,3350,0
1,Dab,3350,0
0,Whiting,3350,0
1,Whiting,3350,0
0,Sole,3350,0
1,Sole,3350,0
0,Gurnard,3350,0
1,Gurnard,3350,0
0,Plaice,3350,0.45870502736681595
1,Plaice,3350,0.7615033053513793
0,Haddock,3350,466.30341979384485
1,Haddock,3350,769.6125415393535
0,Cod,3350,11985.184999146586
1,Cod,3350,17310.137677075454
0,Saithe,3350,11142.36825254545
1,Saithe,3350,17948.265585536734
0,Sprat,4000,0
1,Sprat,4000,0
0,Sandeel,4000,0
1,Sandeel,4000,0
0,N.pout,4000,0
1,N.pout,4000,0
0,Herring,4000,0
1,Herring,4000,0
0,Dab,4000,0
1,Dab,4000,0
0,Whiting,4000,0
1,Whiting,4000,0
0,Sole,4000,0
1,Sole,4000,0
0,Gurnard,4000,0
1,Gurnard,4000,0
0,Plaice,4000,0
1,Plaice,4000,0
0,Haddock,4000,147.0158606312668
1,Haddock,4000,243.5284071018302
0,Cod,4000,9447.919585859148
1,Cod,4000,14434.319207632607
0,Saithe,4000,8040.3381441600595
1,Saithe,4000,13157.36994407313
0,Sprat,4780,0
1,Sprat,4780,0
0,Sandeel,4780,0
1,Sandeel,4780,0
0,N.pout,4780,0
1,N.pout,4780,0
0,Herring,4780,0
1,Herring,4780,0
0,Dab,4780,0
1,Dab,4780,0
0,Whiting,4780,0
1,Whiting,4780,0
0,Sole,4780,0
1,Sole,4780,0
0,Gurnard,4780,0
1,Gurnard,4780,0
0,Plaice,4780,0
1,Plaice,4780,0
0,Haddock,4780,15.59916615019473
1,Haddock,4780,25.909661494399305
0,Cod,4780,7388.522334545369
1,Cod,4780,11722.733566122279
0,Saithe,4780,5701.737585894154
1,Saithe,4780,9421.075718914
0,Sprat,5700,0
1,Sprat,5700,0
0,Sandeel,5700,0
1,Sandeel,5700,0
0,N.pout,5700,0
1,N.pout,5700,0
0,Herring,5700,0
1,Herring,5700,0
0,Dab,5700,0
1,Dab,5700,0
0,Whiting,5700,0
1,Whiting,5700,0
0,Sole,5700,0
1,Sole,5700,0
0,Gurnard,5700,0
1,Gurnard,5700,0
0,Plaice,5700,0
1,Plaice,5700,0
0,Haddock,5700,0
1,Haddock,5700,0
0,Cod,5700,5717.666963929658
1,Cod,5700,9286.157427139759
0,Saithe,5700,3950.115632004438
1,Saithe,5700,6569.561221144426
0,Sprat,6800,0
1,Sprat,6800,0
0,Sandeel,6800,0
1,Sandeel,6800,0
0,N.pout,6800,0
1,N.pout,6800,0
0,Herring,6800,0
1,Herring,6800,0
0,Dab,6800,0
1,Dab,6800,0
0,Whiting,6800,0
1,Whiting,6800,0
0,Sole,6800,0
1,Sole,6800,0
0,Gurnard,6800,0
1,Gurnard,6800,0
0,Plaice,6800,0
1,Plaice,6800,0
0,Haddock,6800,0
1,Haddock,6800,0
0,Cod,6800,4364.020646647432
1,Cod,6800,7183.891647114581
0,Saithe,6800,2654.6310156893514
1,Saithe,6800,4437.426187430455
0,Sprat,8120,0
1,Sprat,8120,0
0,Sandeel,8120,0
1,Sandeel,8120,0
0,N.pout,8120,0
1,N.pout,8120,0
0,Herring,8120,0
1,Herring,8120,0
0,Dab,8120,0
1,Dab,8120,0
0,Whiting,8120,0
1,Whiting,8120,0
0,Sole,8120,0
1,Sole,8120,0
0,Gurnard,8120,0
1,Gurnard,8120,0
0,Plaice,8120,0
1,Plaice,8120,0
0,Haddock,8120,0
1,Haddock,8120,0
0,Cod,8120,3271.6559575712313
1,Cod,8120,5426.371689077381
0,Saithe,8120,1715.840043764413
1,Saithe,8120,2881.063291930965
0,Sprat,9690,0
1,Sprat,9690,0
0,Sandeel,9690,0
1,Sandeel,9690,0
0,N.pout,9690,0
1,N.pout,9690,0
0,Herring,9690,0
1,Herring,9690,0
0,Dab,9690,0
1,Dab,9690,0
0,Whiting,9690,0
1,Whiting,9690,0
0,Sole,9690,0
1,Sole,9690,0
0,Gurnard,9690,0
1,Gurnard,9690,0
0,Plaice,9690,0
1,Plaice,9690,0
0,Haddock,9690,0
1,Haddock,9690,0
0,Cod,9690,2396.50077888955
1,Cod,9690,3992.1523988090225
0,Saithe,9690,1055.7015831921024
1,Saithe,9690,1780.3487661764846
0,Sprat,11600,0
1,Sprat,11600,0
0,Sandeel,11600,0
1,Sandeel,11600,0
0,N.pout,11600,0
1,N.pout,11600,0
0,Herring,11600,0
1,Herring,11600,0
0,Dab,11600,0
1,Dab,11600,0
0,Whiting,11600,0
1,Whiting,11600,0
0,Sole,11600,0
1,Sole,11600,0
0,Gurnard,11600,0
1,Gurnard,11600,0
0,Plaice,11600,0
1,Plaice,11600,0
0,Haddock,11600,0
1,Haddock,11600,0
0,Cod,11600,1703.426346138386
1,Cod,11600,2845.6857982469173
0,Saithe,11600,610.6427966902446
1,Saithe,11600,1034.35492712209
0,Sprat,13800,0
1,Sprat,13800,0
0,Sandeel,13800,0
1,Sandeel,13800,0
0,N.pout,13800,0
1,N.pout,13800,0
0,Herring,13800,0
1,Herring,13800,0
0,Dab,13800,0
1,Dab,13800,0
0,Whiting,13800,0
1,Whiting,13800,0
0,Sole,13800,0
1,Sole,13800,0
0,Gurnard,13800,0
1,Gurnard,13800,0
0,Plaice,13800,0
1,Plaice,13800,0
0,Haddock,13800,0
1,Haddock,13800,0
0,Cod,13800,1163.9907565259796
1,Cod,13800,1948.8651518406712
0,Saithe,13800,327.0812057806516
1,Saithe,13800,556.5998444649315
0,Sprat,16500,0
1,Sprat,16500,0
0,Sandeel,16500,0
1,Sandeel,16500,0
0,N.pout,16500,0
1,N.pout,16500,0
0,Herring,16500,0
1,Herring,16500,0
0,Dab,16500,0
1,Dab,16500,0
0,Whiting,16500,0
1,Whiting,16500,0
0,Sole,16500,0
1,Sole,16500,0
0,Gurnard,16500,0
1,Gurnard,16500,0
0,Plaice,16500,0
1,Plaice,16500,0
0,Haddock,16500,0
1,Haddock,16500,0
0,Cod,16500,754.6591097370984
1,Cod,16500,1266.1359804115993
0,Saithe,16500,159.30528397071393
1,Saithe,16500,272.35677584432676
0,Sprat,19600,0
1,Sprat,19600,0
0,Sandeel,19600,0
1,Sandeel,19600,0
0,N.pout,19600,0
1,N.pout,19600,0
0,Herring,19600,0
1,Herring,19600,0
0,Dab,19600,0
1,Dab,19600,0
0,Whiting,19600,0
1,Whiting,19600,0
0,Sole,19600,0
1,Sole,19600,0
0,Gurnard,19600,0
1,Gurnard,19600,0
0,Plaice,19600,0
1,Plaice,19600,0
0,Haddock,19600,0
1,Haddock,19600,0
0,Cod,19600,455.33477750519995
1,Cod,19600,765.5723949864775
0,Saithe,19600,68.90503799558086
1,Saithe,19600,118.35342937840697
0,Sprat,23400,0
1,Sprat,23400,0
0,Sandeel,23400,0
1,Sandeel,23400,0
0,N.pout,23400,0
1,N.pout,23400,0
0,Herring,23400,0
1,Herring,23400,0
0,Dab,23400,0
1,Dab,23400,0
0,Whiting,23400,0
1,Whiting,23400,0
0,Sole,23400,0
1,Sole,23400,0
0,Gurnard,23400,0
1,Gurnard,23400,0
0,Plaice,23400,0
1,Plaice,23400,0
0,Haddock,23400,0
1,Haddock,23400,0
0,Cod,23400,248.07734421326026
1,Cod,23400,418.0734504055379
0,Saithe,23400,25.60376812910379
1,Saithe,23400,44.177262673260266
0,Sprat,28000,0
1,Sprat,28000,0
0,Sandeel,28000,0
1,Sandeel,28000,0
0,N.pout,28000,0
1,N.pout,28000,0
0,Herring,28000,0
1,Herring,28000,0
0,Dab,28000,0
1,Dab,28000,0
0,Whiting,28000,0
1,Whiting,28000,0
0,Sole,28000,0
1,Sole,28000,0
0,Gurnard,28000,0
1,Gurnard,28000,0
0,Plaice,28000,0
1,Plaice,28000,0
0,Haddock,28000,0
1,Haddock,28000,0
0,Cod,28000,115.94222949301754
1,Cod,28000,195.89882309395836
0,Saithe,28000,7.747143006583579
1,Saithe,28000,13.423028814592088
0,Sprat,33400,0
1,Sprat,33400,0
0,Sandeel,33400,0
1,Sandeel,33400,0
0,N.pout,33400,0
1,N.pout,33400,0
0,Herring,33400,0
1,Herring,33400,0
0,Dab,33400,0
1,Dab,33400,0
0,Whiting,33400,0
1,Whiting,33400,0
0,Sole,33400,0
1,Sole,33400,0
0,Gurnard,33400,0
1,Gurnard,33400,0
0,Plaice,33400,0
1,Plaice,33400,0
0,Haddock,33400,0
1,Haddock,33400,0
0,Cod,33400,42.03480881296468
1,Cod,33400,71.22774678470354
0,Saithe,33400,1.7199950541673878
1,Saithe,33400,2.990909048251987
0,Sprat,39900,0
1,Sprat,39900,0
0,Sandeel,39900,0
1,Sandeel,39900,0
0,N.pout,39900,0
1,N.pout,39900,0
0,Herring,39900,0
1,Herring,39900,0
0,Dab,39900,0
1,Dab,39900,0
0,Whiting,39900,0
1,Whiting,39900,0
0,Sole,39900,0
1,Sole,39900,0
0,Gurnard,39900,0
1,Gurnard,39900,0
0,Plaice,39900,0
1,Plaice,39900,0
0,Haddock,39900,0
1,Haddock,39900,0
0,Cod,39900,9.078593021970585
1,Cod,39900,15.432018556359454
0,Saithe,39900,0.21152844618095118
1,Saithe,39900,0.3688807173386892
